Date,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Nondefense,Nondurable goods,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
2005-10-01,12.4,35.9,1.3333333333333333,-11.4,6.4,5.7,13.0,0.1,24.2,0.6,1.8,4.8,4.5,9.5,-0.4,8.700000000000001,0.3,2.2,1.0333333333333334,4.0,13.4,0.6,0.8,-1.0,13.5,18.0,12.7,-1.7,-1.8,-41.6,-3.0,6.0,5.7,3.1,3.4,15.7,3.8,6.5,2.7,0.7,4.1,11.4,-6.6,-0.8,8.233333333333334,1.7,0.4,4.2,-11.7,-2.8
2006-01-01,2.4,29.4,7.7,16.9,-1.4,19.0,17.2,10.8,14.7,3.6,7.7,1.7,6.5,11.3,-1.1,11.233333333333334,5.2,5.5,10.6,4.0,6.0,1.9,1.8,-1.7,8.5,-4.0,33.3,5.1,0.7,14.4,9.2,13.7,4.2,14.1,35.0,15.1,13.3,9.7,3.6,4.4,5.0,26.2,7.3,-3.7,12.333333333333334,5.0,1.8,15.8,29.0,0.0
2006-04-01,-2.8,18.3,-3.233333333333333,0.2,-2.3,4.7,7.6,-2.7,13.1,-1.6,-2.1,3.9,-2.0,-4.7,1.1,4.1,-0.1,1.0,3.6666666666666665,3.9,-2.3,2.6,2.5,4.2,4.0,27.0,2.9,7.1,0.9,1.1,-0.6,-6.4,0.8,7.2,-3.6,-1.0,-0.4,-0.6,6.6,2.1,2.0,4.1,12.0,-18.6,4.233333333333333,4.8,1.5,13.0,-5.6,1.2
2006-07-01,4.2,32.1,0.23333333333333325,5.9,-2.6,3.3,-0.5,-3.6,6.2,-0.5,-2.5,0.9,2.3,1.9,4.6,3.5,-0.6,0.6,-4.166666666666667,2.8,-1.5,2.1,1.9,2.8,4.1,-3.0,13.2,13.3,1.6,7.2,-7.8,4.4,2.3,7.0,5.2,2.6,-7.7,1.9,1.8,2.6,2.4,9.4,21.9,-20.4,-1.9666666666666668,9.0,1.2,7.8,7.2,0.8
2006-10-01,4.3,4.1,2.033333333333333,5.8,-0.2,2.2,16.1,5.9,-1.9,4.5,-2.8,5.7,6.7,-0.9,1.1,5.066666666666666,3.3,3.5,6.266666666666667,2.0,-7.2,3.4,3.1,-1.4,-0.5,1.1,1.4,11.9,3.4,-0.2,12.8,-5.2,5.7,4.3,0.1,7.7,1.2,8.4,4.6,3.9,10.6,18.9,15.2,-17.4,14.066666666666665,12.4,1.8,0.1,5.1,4.8
2007-01-01,2.6,22.0,-0.8333333333333334,5.5,-4.9,5.7,8.2,-2.4,2.5,2.8,-0.3,0.7,-1.9,5.4,-0.7,4.066666666666666,0.5,1.2,0.6333333333333332,3.1,-2.6,1.4,2.3,3.6,6.0,-7.3,29.9,3.4,3.3,4.4,-3.3,-0.7,1.4,7.4,33.9,2.8,-7.7,2.4,3.6,2.5,2.5,8.2,-4.0,-16.8,10.033333333333333,17.5,2.3,15.8,0.0,2.5
2007-04-01,-0.3,-3.5,3.0,4.3,-1.9,5.7,6.2,6.7,-5.2,1.7,1.9,-2.0,1.4,-2.4,-4.9,2.766666666666667,3.7,2.5,9.833333333333334,0.3,3.9,2.1,1.4,1.8,2.1,28.7,6.7,2.7,2.3,0.5,9.3,2.1,-0.8,9.2,11.7,11.9,12.6,1.8,-0.6,1.1,1.8,11.3,3.7,-14.9,4.266666666666667,3.0,1.9,24.1,-19.7,-0.9
2007-07-01,3.2,21.3,3.5,5.0,0.3,2.1,13.1,3.5,6.2,6.0,-2.3,0.3,0.3,1.5,1.3,5.133333333333334,1.8,2.3,1.1333333333333333,2.3,-4.5,3.9,2.6,3.1,2.3,2.1,14.1,1.4,1.1,-1.9,2.5,5.4,1.3,6.4,11.2,6.8,-3.7,1.3,-1.3,2.7,4.8,16.0,-2.5,-23.1,8.766666666666667,7.1,0.8,20.6,-9.8,-0.9
2007-10-01,-1.5,23.2,4.966666666666667,3.0,-6.0,2.4,9.5,6.9,22.2,-0.1,-3.8,1.7,4.3,-0.7,-1.1,1.9333333333333336,3.2,2.5,4.733333333333333,4.3,-4.5,1.9,1.3,1.7,-3.7,-18.7,28.2,8.7,-1.2,2.4,7.4,5.9,-0.3,6.3,30.5,0.2,-2.4,-1.5,-0.9,1.6,1.5,8.4,11.2,-29.3,3.3333333333333335,10.9,1.1,10.6,-5.9,-1.2
2008-01-01,-3.0,15.4,4.3,-12.3,-6.3,-2.2,6.5,6.2,14.6,2.8,-6.1,-2.2,-5.6,-10.0,-7.0,0.3666666666666665,0.9,-1.7,-0.06666666666666672,5.6,-10.5,4.2,2.2,6.2,1.5,0.7,1.7,7.7,2.6,-19.6,6.7,5.3,-3.1,1.6,-3.8,-9.3,-7.6,-2.2,-1.0,-0.5,-1.0,-6.7,3.8,-28.2,5.8,18.0,-2.2,1.8,-5.7,-3.1
2008-04-01,9.1,4.6,5.433333333333334,-2.8,-6.9,-4.7,12.3,8.8,19.5,3.7,-3.2,-1.0,2.3,-1.2,-6.1,3.5,3.5,2.4,10.733333333333334,3.5,-6.6,1.1,1.3,2.1,-3.7,-3.2,4.5,4.0,-1.8,-14.2,7.4,11.5,0.6,0.8,4.4,-4.2,7.2,2.3,-1.1,1.1,2.4,10.6,6.5,-16.9,1.1666666666666667,4.2,0.3,6.8,-31.4,-4.9
2008-07-01,-9.2,-10.0,2.8666666666666667,-12.8,-10.0,-12.0,-1.8,5.3,13.5,1.1,-9.7,-6.4,-2.9,-15.3,-10.8,-5.033333333333333,3.2,-2.1,3.6333333333333333,3.8,-7.7,1.4,-0.9,-0.8,-5.0,-7.3,-7.0,-4.6,0.3,-19.2,9.4,-2.0,-5.7,-7.3,-5.6,-5.5,-2.0,-0.6,-2.3,-3.0,-3.6,-7.2,-9.0,-18.8,0.43333333333333357,3.2,2.0,-2.4,-36.1,-6.6
2008-10-01,-12.9,-23.1,4.5,-26.3,-5.6,-39.0,-21.5,5.3,19.8,1.2,-23.9,-5.6,-4.9,-19.2,12.4,-19.3,2.8,-8.5,0.6666666666666666,3.5,-33.4,1.1,-0.1,3.1,-13.7,-12.0,-24.3,-2.8,-2.3,-39.4,6.1,3.8,-3.8,-21.3,-24.9,-17.8,-48.2,-5.3,-0.5,-3.5,-3.6,-21.6,1.0,-33.6,2.9666666666666663,-6.6,1.2,-8.9,-73.6,-13.2
2009-01-01,-4.4,2.9,9.1,0.7,-6.7,-37.7,-28.3,5.4,-8.0,-0.6,-28.2,1.5,-6.4,-11.1,3.3,-24.366666666666664,4.6,-4.5,-1.9000000000000001,1.0,-38.3,2.9,-1.2,-1.4,-32.9,-44.0,-11.7,-10.5,4.7,10.1,1.2,13.6,-0.2,-26.9,-17.6,-0.7,-24.4,-1.2,-2.5,-1.0,-0.3,2.6,-18.2,-33.5,-7.099999999999999,-1.1,4.1,-26.6,-82.4,-9.3
2009-04-01,-6.9,16.4,7.933333333333334,-2.9,2.7,-14.9,2.7,9.8,-9.3,-2.0,-13.7,2.6,-2.9,-7.4,-2.3,-7.866666666666666,6.0,-0.7,6.6000000000000005,2.5,-21.3,4.5,-1.3,-1.2,-15.3,-21.9,0.2,10.4,7.2,3.1,10.7,8.3,-2.4,-11.6,-6.6,2.5,-19.4,-5.3,-7.5,-2.0,-3.4,-7.6,13.1,-22.4,3.7000000000000006,9.5,3.5,-27.4,-36.1,-6.3
2009-07-01,3.8,15.1,1.9000000000000001,20.9,-2.9,10.5,15.6,3.7,4.1,-5.5,1.5,2.4,-0.3,3.5,-1.4,16.566666666666666,1.1,1.4,4.066666666666666,3.1,-1.2,2.5,0.5,0.7,17.6,-13.1,20.6,4.2,2.8,53.7,3.1,4.8,1.3,-2.3,23.3,5.7,3.9,0.2,1.2,2.7,2.6,13.0,2.8,19.9,3.5666666666666664,8.0,-0.6,-24.5,54.4,0.2
2009-10-01,2.2,43.5,4.333333333333333,-9.1,7.5,19.8,23.9,6.1,17.6,-5.4,2.0,2.4,-0.5,2.9,0.7,17.8,0.8,4.4,0.5999999999999996,1.3,42.9,-1.9,-0.3,3.8,20.9,-5.5,25.0,12.7,-4.0,-32.4,4.6,8.9,1.3,2.7,16.9,1.3,4.8,0.1,-3.1,-0.4,1.8,8.4,8.2,-0.8,6.1000000000000005,20.1,-2.7,-29.8,114.3,1.4
2010-01-01,9.5,19.6,2.266666666666667,5.0,14.3,31.4,9.3,4.5,2.2,2.8,-0.1,2.7,5.2,10.9,-5.5,9.366666666666667,-1.7,1.9,-0.5999999999999996,0.0,8.9,-0.5,2.0,3.0,10.5,-9.7,20.5,-6.6,-0.8,-3.9,2.2,8.8,2.1,2.9,20.9,10.5,32.1,2.1,1.3,2.3,3.8,7.6,-11.7,-12.3,2.1333333333333333,-5.5,-5.8,-24.0,205.1,1.2
2010-04-01,6.0,14.6,2.766666666666667,13.2,18.9,28.7,9.1,5.3,4.7,3.6,15.4,-1.8,5.0,10.0,5.1,13.866666666666665,1.2,3.9,7.633333333333333,3.5,22.7,3.6,2.6,2.0,19.5,28.0,14.0,-2.0,3.1,26.0,2.9,9.8,2.2,13.8,13.7,0.4,26.4,3.6,0.5,3.6,5.9,9.9,-3.1,22.5,2.6666666666666665,-6.1,-1.5,12.2,82.9,-3.4
2010-07-01,2.2,-3.5,-3.033333333333333,6.4,7.6,23.3,11.9,-1.8,-5.5,0.9,2.2,0.6,2.9,1.5,2.4,9.6,-2.8,3.1,-1.1000000000000003,4.4,19.0,5.9,3.2,2.8,14.7,8.6,14.5,8.0,8.2,9.5,-0.8,-3.5,1.5,11.3,24.5,6.5,-0.4,1.8,0.9,2.9,4.0,7.0,8.6,-31.0,9.633333333333335,7.3,-3.5,-5.5,120.5,3.1
2010-10-01,10.6,-15.8,-2.1999999999999997,11.7,6.3,8.4,11.4,-0.6,-6.3,4.4,7.9,3.0,1.5,6.8,-1.9,6.666666666666667,-2.5,2.1,-2.0333333333333337,-0.2,-1.1,0.6,1.3,1.6,1.5,19.6,3.9,7.7,2.0,19.7,1.0,-3.5,3.0,8.1,14.4,6.9,8.8,2.3,-1.3,2.5,-1.4,9.1,7.6,6.8,3.133333333333333,8.3,-3.8,8.2,5.7,6.6
2011-01-01,3.7,-14.9,-4.566666666666666,3.5,-12.4,10.3,3.5,-5.5,8.2,3.2,-0.6,0.1,3.3,3.9,-5.0,3.4333333333333336,-4.8,-0.9,-5.866666666666666,1.3,-7.2,1.4,1.0,-1.8,2.0,26.9,-7.2,4.1,-1.0,-3.0,-7.1,-2.7,1.3,-0.5,-3.8,3.0,15.0,4.6,5.9,1.5,-5.2,11.9,1.9,-1.4,-1.3,12.6,-4.3,-26.0,26.4,0.8
2011-04-01,2.6,29.0,-2.866666666666667,-2.8,-5.7,5.6,6.9,-1.5,14.2,0.4,9.8,-0.8,3.1,2.5,-6.5,1.5333333333333334,-2.7,2.7,-3.766666666666667,3.6,17.4,0.3,0.8,-0.2,1.5,6.0,13.1,6.7,0.1,-17.6,1.7,-7.0,-0.8,10.8,6.9,4.1,2.5,0.6,-1.7,0.4,2.7,8.9,3.5,4.6,6.533333333333334,14.8,-3.5,31.3,-4.0,11.2
2011-07-01,-5.5,18.0,-8.866666666666667,3.6,1.2,26.3,5.6,-8.4,22.0,5.6,18.0,-1.5,2.2,1.3,0.8,2.6666666666666665,-5.6,-0.1,-3.6,0.9,1.8,-1.3,0.9,1.7,4.5,33.0,8.4,8.4,-5.9,0.9,-5.4,-13.7,-1.4,20.2,4.3,5.2,32.5,-0.6,-3.5,1.2,1.5,7.9,3.4,7.4,5.966666666666668,16.9,-3.5,26.4,49.0,6.0
2011-10-01,1.7,-3.2,3.7000000000000006,9.9,5.7,9.6,3.1,1.5,-10.5,-2.2,10.7,-0.5,1.2,6.1,-1.9,6.266666666666667,-0.3,4.6,-2.0666666666666664,1.8,34.6,3.8,0.1,-1.6,5.4,28.7,1.7,9.5,6.8,21.3,-3.4,11.0,-0.1,10.7,4.0,-3.9,-4.2,0.6,0.7,0.7,-5.0,8.7,6.2,10.8,-3.9,14.6,-1.5,14.9,20.8,-0.2
2012-01-01,5.0,40.3,1.4333333333333333,10.1,4.5,13.1,5.0,0.0,11.4,1.7,13.1,2.6,3.3,6.6,-2.6,3.1333333333333333,-1.7,3.4,-6.366666666666667,8.7,9.2,5.6,1.4,-3.5,2.0,-3.4,25.0,0.8,7.7,13.8,-2.6,4.6,3.0,10.7,18.5,8.6,8.7,5.2,3.0,2.9,5.7,9.6,-5.2,26.5,5.066666666666666,7.4,-2.9,20.7,18.2,-4.7
2012-04-01,-7.0,-2.6,-2.4,0.8,-0.3,11.8,4.0,-3.1,20.7,-7.2,8.4,2.3,2.2,-3.9,3.0,2.1,-2.1,1.8,-1.1666666666666667,-0.5,9.3,-1.3,0.2,3.7,1.5,9.3,7.7,5.2,-7.5,-0.6,-4.8,-0.2,-0.5,9.4,12.9,2.8,11.9,-2.0,-4.5,0.7,6.3,5.3,-0.9,3.5,1.7000000000000002,14.4,-1.3,10.1,21.0,9.7
2012-07-01,6.2,-14.5,1.4666666666666668,5.3,-0.9,-1.2,2.5,0.8,3.0,-3.0,0.6,0.5,1.8,1.4,-2.5,2.233333333333333,-0.6,0.6,-5.466666666666666,5.4,1.1,0.0,0.2,1.5,2.2,-13.2,-7.2,0.8,6.3,3.6,1.0,0.5,0.2,-1.3,-3.6,8.4,19.6,-1.1,-0.9,0.8,1.8,9.0,1.1,10.7,1.1333333333333333,0.9,-1.6,-4.4,0.9,-0.4
2012-10-01,-3.2,12.6,-4.3,9.4,0.8,8.2,0.4,-7.7,15.3,-2.8,7.4,0.9,3.3,5.5,-4.2,-1.6333333333333335,-3.9,0.5,-4.933333333333333,0.8,-3.3,1.9,0.3,-1.2,-3.7,9.1,12.1,8.1,-4.3,14.5,-11.9,-0.2,0.0,4.4,11.9,4.1,-3.9,2.5,-1.2,1.6,5.2,9.2,6.9,22.5,2.8333333333333335,11.5,-1.1,-7.5,15.4,0.7
2013-01-01,5.8,9.5,-4.366666666666666,10.4,-0.1,8.6,2.1,-8.7,-13.3,4.6,8.0,2.6,4.3,9.3,9.4,4.066666666666666,-3.7,4.0,-10.033333333333333,-2.1,16.9,-1.8,1.0,4.1,-0.3,-2.4,18.2,14.0,2.6,9.4,-9.3,-7.8,6.2,6.3,22.3,4.2,-0.9,8.4,-7.4,2.6,1.3,16.6,16.7,16.1,-3.266666666666667,14.6,-0.1,-8.1,15.9,6.3
2013-04-01,2.3,-20.4,-1.3333333333333333,2.0,3.3,0.7,3.7,-3.0,0.7,0.2,4.2,0.4,-4.5,5.4,4.9,4.666666666666667,-0.5,1.1,-3.366666666666667,3.3,5.3,3.6,1.3,-0.6,5.9,-2.4,0.3,-1.6,4.3,1.9,-2.2,-4.5,0.4,2.1,10.6,-4.5,-3.7,-2.5,5.4,1.1,-1.3,3.1,3.1,14.2,0.46666666666666673,-7.9,1.2,11.0,8.7,9.0
2013-07-01,-0.3,4.0,-4.0,3.7,-2.6,1.1,3.5,-5.5,0.7,-2.0,7.6,4.4,1.7,9.9,1.2,3.0,-1.9,3.5,1.0333333333333334,0.3,17.2,1.3,0.8,-1.6,2.9,3.6,5.4,8.6,0.1,-2.0,-7.6,-1.8,3.1,7.6,6.0,1.2,-7.7,4.2,4.1,1.6,5.1,8.0,7.7,7.4,2.433333333333333,12.7,0.4,20.8,1.5,4.8
2013-10-01,2.3,14.6,-5.266666666666667,4.2,-1.6,17.4,12.0,-6.6,-0.1,3.5,6.7,3.9,6.8,3.7,4.4,7.7,-3.1,3.5,-3.3000000000000003,3.4,3.9,4.4,3.5,2.8,3.2,-1.9,6.8,3.8,4.7,0.5,-6.2,-7.4,3.9,10.0,3.7,12.8,54.0,4.4,2.8,3.6,2.0,4.7,0.6,-6.2,3.9,9.3,-0.7,4.0,20.2,0.5
2014-01-01,1.3,-13.2,2.633333333333333,6.9,6.7,4.1,-3.8,-0.3,-4.1,-2.3,5.0,2.9,0.5,3.8,-2.9,0.4000000000000001,-1.7,-1.4,-9.299999999999999,-5.6,-3.9,-2.9,0.9,1.9,5.3,9.8,3.2,4.0,-6.1,9.0,-4.9,7.4,1.3,6.6,10.9,5.5,-2.4,1.7,4.2,1.4,5.2,7.5,0.7,-1.7,3.366666666666667,7.3,-2.6,15.6,7.4,10.5
2014-04-01,10.6,9.2,-2.8000000000000003,15.8,5.6,11.2,8.9,-2.3,5.4,2.3,12.3,0.8,5.4,20.3,-1.6,10.1,0.5,5.3,8.133333333333333,7.2,17.5,7.6,1.9,-3.6,9.4,11.9,16.6,10.6,7.8,19.5,-2.4,-2.0,4.1,12.0,19.8,10.6,0.9,7.7,2.3,3.9,-1.9,10.4,11.2,13.8,2.033333333333333,11.0,2.4,15.2,14.0,2.3
2014-07-01,3.4,-4.0,4.233333333333333,7.1,5.8,13.1,1.7,4.7,0.6,5.2,8.4,2.4,4.9,7.6,2.3,3.1999999999999997,2.7,5.0,0.9333333333333335,4.9,9.5,7.4,3.9,-2.3,0.8,9.0,-0.2,8.9,6.5,5.1,5.4,3.6,3.4,8.9,1.4,5.9,23.6,4.9,6.5,4.0,7.2,10.3,7.6,6.2,0.06666666666666667,11.2,1.5,1.3,25.4,5.5
2014-10-01,7.9,9.9,-3.133333333333333,8.0,6.8,-1.9,3.4,-5.9,-5.1,2.1,5.6,2.6,6.4,7.8,9.2,6.633333333333333,-0.3,2.0,4.2,4.5,1.3,7.3,4.6,2.4,10.9,-8.5,11.6,9.4,8.2,8.2,-10.9,2.5,4.9,3.5,12.3,8.8,-9.3,4.1,6.0,4.7,6.0,7.2,14.9,15.1,6.733333333333333,3.7,3.3,7.1,-5.3,0.0
2015-01-01,2.8,-6.9,4.066666666666667,7.9,1.8,4.3,-3.1,1.6,-7.8,4.1,1.7,3.2,3.9,7.1,12.7,2.333333333333333,2.4,3.6,-2.9333333333333336,1.6,14.7,4.8,2.6,1.9,6.1,1.9,4.2,-2.4,5.2,12.5,-1.2,6.0,4.0,0.2,8.9,5.5,-13.2,2.4,-3.5,3.1,4.2,3.6,-8.9,8.1,0.5,5.1,3.0,-4.0,24.8,2.2
2015-04-01,4.3,1.4,0.8333333333333334,8.3,1.6,1.7,1.1,1.2,1.7,2.9,4.4,1.8,5.4,8.9,0.2,3.3333333333333335,4.0,2.5,10.800000000000002,0.4,1.6,3.1,2.1,-3.1,3.2,2.5,8.2,2.2,-0.1,12.4,1.0,1.6,2.4,2.8,11.0,6.9,-14.7,3.0,6.0,2.8,4.2,3.0,-0.4,11.1,1.3333333333333333,5.6,5.7,5.7,8.6,4.5
2015-07-01,3.4,7.3,1.6333333333333335,5.3,4.2,6.8,-3.2,-0.4,10.4,-2.4,4.6,2.2,0.8,11.1,5.0,0.8999999999999999,2.1,1.6,1.6666666666666667,1.5,0.9,6.0,1.7,0.3,2.8,-2.2,12.5,6.5,-1.5,0.9,-3.8,5.0,4.3,2.5,14.5,2.9,-2.7,6.4,1.5,2.8,0.2,8.6,8.3,13.2,2.1666666666666665,4.9,3.7,-10.2,15.2,0.9
2015-10-01,1.5,-16.5,2.5,2.6,2.6,-4.3,-0.5,3.0,10.4,0.3,-0.1,1.2,2.7,7.6,-0.7,-0.39999999999999997,1.7,0.7,1.3666666666666665,4.1,-2.4,0.2,1.1,-1.2,1.1,3.8,5.8,11.3,1.9,-4.0,3.1,2.9,1.5,-1.8,15.7,2.8,-9.4,2.5,1.7,1.6,10.8,8.3,12.1,6.4,4.9,12.4,0.9,-12.8,-16.1,4.6
2016-01-01,7.8,14.3,1.0333333333333334,5.4,4.6,-1.0,-1.1,0.3,-1.5,-7.5,3.0,4.8,1.7,7.6,5.7,2.1,3.7,2.3,8.0,4.3,-1.7,7.3,2.6,1.3,-0.5,-6.6,4.1,12.8,6.5,2.8,-1.5,2.9,3.8,0.3,0.5,-2.9,-1.3,0.9,6.6,3.1,1.9,12.4,12.1,13.1,-2.233333333333333,15.8,5.8,-13.0,-2.6,5.4
2016-04-01,-0.2,-4.7,-0.3,3.4,1.3,-4.1,3.1,-2.0,-5.3,-4.9,3.0,7.7,0.5,4.9,-0.9,1.2666666666666666,-0.3,1.3,-3.133333333333333,4.8,-1.7,5.8,1.6,2.2,0.5,5.0,1.6,10.4,8.7,0.9,-3.9,0.9,3.6,3.5,4.2,-4.0,-5.1,2.5,1.8,2.0,-2.4,10.3,11.2,1.3,3.9333333333333336,11.8,0.7,9.5,-15.7,0.6
2016-07-01,5.0,-9.9,2.066666666666667,10.7,10.1,-0.4,6.7,2.1,15.5,2.6,4.5,3.4,1.9,8.5,1.0,4.6000000000000005,1.7,2.9,-0.46666666666666673,2.9,1.7,-1.9,1.5,1.4,3.0,-3.4,6.7,8.3,-1.4,16.1,4.1,-0.7,1.3,6.2,13.6,2.6,-6.6,-1.9,4.0,2.8,6.1,9.6,4.2,-1.1,4.7,12.9,1.5,16.9,-1.7,5.0
2016-10-01,-2.3,8.6,0.10000000000000003,6.4,4.7,2.0,-3.0,0.3,0.7,1.1,3.7,5.1,2.0,3.7,-4.2,3.8333333333333335,0.7,2.2,2.7999999999999994,3.7,11.4,4.9,1.9,-1.4,5.9,5.0,8.2,4.5,4.8,10.2,-0.6,1.7,0.7,3.3,8.1,-0.4,-5.3,-0.9,1.5,2.1,4.8,7.1,-1.3,5.3,-3.9000000000000004,11.8,0.9,3.8,-1.8,4.4
2017-01-01,6.4,1.6,-2.733333333333333,3.3,1.6,2.6,10.1,-1.7,-2.2,6.4,5.3,4.3,7.5,6.1,-0.5,5.8999999999999995,-1.1,2.0,3.6666666666666665,0.2,-1.1,3.2,3.1,-2.6,6.3,7.3,5.8,9.0,1.2,-2.5,-1.7,-1.7,3.8,4.1,7.4,-0.2,7.8,3.8,9.6,3.1,5.4,11.4,7.4,9.7,9.066666666666666,12.8,-0.8,-0.4,-8.2,-1.9
2017-04-01,3.0,18.9,-0.3666666666666667,5.2,0.6,7.8,1.4,2.2,-2.4,1.9,4.0,3.2,-1.2,6.2,6.4,2.1,1.1,2.3,6.566666666666666,-3.6,6.4,-1.6,1.1,3.4,3.9,10.8,16.2,2.9,-4.1,0.4,6.0,-3.1,3.9,4.6,15.3,1.0,5.5,4.1,2.8,2.0,-0.3,13.7,-3.4,2.3,4.633333333333334,11.2,0.5,1.0,-2.6,3.4
2017-07-01,2.0,23.0,-0.10000000000000005,10.7,1.8,6.8,2.4,-0.2,-9.0,2.4,3.1,3.9,2.3,11.8,-1.2,1.8333333333333333,0.5,3.2,2.1,2.4,6.8,4.8,2.2,-0.3,1.5,3.2,4.7,8.9,6.8,15.8,-1.6,1.8,2.3,3.9,-1.6,10.4,-1.3,2.0,2.1,2.7,-3.5,3.2,5.7,0.3,6.466666666666666,14.4,0.9,-8.4,20.1,10.2
2017-10-01,5.8,-4.3,2.8333333333333335,15.7,5.2,12.9,10.8,5.5,3.6,1.6,9.6,5.4,3.4,17.4,-1.4,13.333333333333334,3.6,4.6,10.833333333333334,1.6,7.7,2.0,2.5,3.0,11.7,8.0,14.3,8.1,0.9,18.4,5.9,4.9,5.3,9.9,22.4,2.5,9.5,7.1,3.4,4.4,-1.7,17.5,4.6,8.4,0.3666666666666667,13.1,2.6,6.9,17.7,5.6
2018-01-01,3.1,36.5,2.3666666666666667,5.3,3.9,7.3,2.6,4.1,7.9,-1.0,7.1,4.2,3.1,6.8,-1.1,3.266666666666667,0.8,3.3,4.3999999999999995,1.9,6.2,3.4,2.3,1.0,1.7,6.8,12.0,8.8,-0.2,-8.2,1.5,8.1,3.0,11.7,3.6,6.2,1.2,3.1,-0.3,2.9,8.6,25.1,5.3,-7.4,-0.6666666666666666,14.1,-1.1,25.8,6.6,10.2
2018-04-01,-3.6,14.4,2.0,2.3,3.7,0.7,2.2,2.9,10.2,-0.4,4.2,-0.6,2.6,-2.0,1.4,3.6333333333333333,2.9,2.1,5.466666666666666,8.1,-0.1,1.9,2.4,1.7,0.5,-2.9,1.5,11.9,7.3,2.2,3.7,1.8,0.3,4.6,-3.6,7.6,6.5,2.2,10.4,2.2,0.9,3.7,11.3,2.8,-2.6666666666666665,14.5,2.9,1.6,-1.7,-2.0
2018-07-01,3.0,-1.6,3.8000000000000003,2.9,1.8,0.0,-4.9,5.2,3.0,-1.9,1.1,0.2,6.6,2.1,-1.4,0.4333333333333333,3.2,2.5,4.3999999999999995,4.9,12.7,4.9,1.8,0.5,5.7,4.7,5.1,7.0,5.6,4.5,6.5,3.5,1.3,2.5,8.1,0.0,-5.1,2.7,0.5,1.9,1.6,3.0,3.9,-3.7,0.6666666666666666,11.8,2.0,0.6,-5.6,-3.3
2018-10-01,0.1,-8.8,-0.19999999999999987,0.7,4.0,5.3,1.7,1.9,21.4,-2.0,1.0,2.9,-1.7,-2.4,-0.9,2.9,0.5,0.6,2.733333333333334,-1.5,0.3,-2.5,0.0,2.3,4.2,9.0,-0.2,11.9,-8.9,0.0,6.6,-4.5,2.8,3.7,3.7,6.3,12.2,5.1,4.9,1.3,-1.8,1.5,14.6,-7.8,3.266666666666666,10.6,-0.3,-10.8,4.6,-0.3
2019-01-01,3.7,0.7,2.4,-3.5,-3.0,2.2,3.8,4.4,-33.1,-2.3,1.1,1.3,-2.1,-2.6,5.6,0.8666666666666667,5.6,2.5,12.633333333333333,-0.4,3.3,8.1,2.3,0.1,-0.2,-2.2,7.2,4.2,15.0,-17.4,9.7,-2.9,3.5,2.7,10.0,6.3,4.3,5.1,2.1,0.6,1.8,12.2,10.9,-4.4,4.3999999999999995,-1.6,6.4,1.5,-1.7,6.9
2019-04-01,6.3,23.3,9.266666666666667,12.2,-0.9,4.1,-2.0,4.1,8.1,-4.8,7.6,6.3,3.9,10.6,-3.8,0.5666666666666664,5.5,3.4,-3.8666666666666667,1.9,3.7,3.6,1.6,-0.1,2.2,5.2,8.1,8.9,-0.1,9.1,-0.9,12.0,4.6,7.8,2.3,2.3,12.6,5.0,0.8,3.5,4.2,22.7,11.3,7.0,4.7,8.2,6.4,13.5,-7.9,10.2
2019-07-01,0.2,-19.1,3.0666666666666664,9.8,5.1,-5.8,0.1,5.1,5.4,-0.8,4.3,6.0,5.5,9.1,-3.9,2.5,4.6,4.8,11.5,2.6,3.2,3.2,4.0,3.1,-1.7,4.3,-5.9,8.1,1.7,4.8,6.2,3.5,3.9,3.9,0.2,11.5,-5.2,5.6,8.7,4.6,3.2,16.1,7.3,5.9,-1.4000000000000001,9.7,4.4,16.8,-14.4,10.5
2019-10-01,3.7,13.7,1.9000000000000001,3.3,5.8,-8.7,2.5,2.2,-0.9,2.8,-1.1,-1.4,6.2,6.4,-4.1,-1.7666666666666668,3.3,2.8,4.566666666666666,1.0,-5.1,4.6,3.4,1.6,-7.3,-16.4,-4.0,10.1,1.7,2.0,2.5,1.8,0.4,-1.8,-10.5,-0.9,-10.6,1.8,4.4,2.7,1.5,4.5,6.3,1.3,1.4333333333333336,15.6,3.9,-6.6,-6.6,3.0
