Date,Change in private inventories,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Farm,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonfarm,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
2008-10-01,-62215.0,305834.0,86137.0,793473.0,1007986.0,64738.0,772186.0,1700304.0,-1464.0,1179781.0,303386.0,755683.0,2370130.0,773038.0,621773.0,248762.0,302043.0,2079544.0,3021826.0,14608209.0,213802.33333333334,1067245.0,2307915.0,1575785.0,6428480.0,1901680.0,2328779.0,190063.0,284329.0,569762.0,763859.0,295648.0,771619.0,-628474.0,408161.0,2167090.0,-60751.0,1918738.0,198192.0,156031.0,190089.0,786175.0,879607.0,9906942.0,387026.0,307545.0,282741.0,451391.0,2565797.6666666665,222283.0,1842046.0,576791.0,107704.0,306924.0
2009-01-01,-150996.0,304508.0,85261.0,794000.0,1004480.0,63618.0,683537.0,1511768.0,-4840.0,1185230.0,292432.0,724328.0,2165874.0,773282.0,614814.0,242455.0,244622.0,1882570.0,3022047.0,14430902.0,213349.0,1071239.0,2014878.0,1600080.0,6402510.0,1899184.0,1932761.0,164068.0,270577.0,550136.0,778807.0,302076.0,765428.0,-420992.0,419802.0,2115548.0,-146156.0,1761401.0,185316.0,155622.0,175984.0,793136.0,876980.0,9814969.0,387429.0,304326.0,265934.0,404473.0,2537263.0,220584.0,1836817.0,527728.0,72908.0,299694.0
2009-04-01,-196001.0,301236.0,86661.0,807974.3333333334,994700.0,63211.0,652184.0,1521093.0,-6274.0,1213488.0,283710.0,716840.0,2059651.0,771094.0,611239.0,238193.0,265125.0,1870859.6666666667,3070452.0,14381236.0,215509.66666666666,1081172.0,1863650.0,1627520.0,6387318.0,1892094.0,1879461.0,154021.0,266200.0,559711.0,797463.0,306089.0,782914.0,-358368.0,430574.0,2139774.0,-189727.0,1684966.0,179540.0,156845.0,164547.0,802320.0,862865.0,9805502.0,383857.0,293574.0,272852.0,374685.0,2531159.3333333335,223648.0,1856964.0,473070.0,67416.0,292903.0
2009-07-01,-204006.0,304666.0,88455.0,815704.3333333334,1035104.0,63496.0,662038.0,1594725.0,-10885.0,1228253.0,285988.0,714985.0,2045422.0,771314.0,610787.0,236724.0,308879.0,1967377.0,3092058.0,14448882.0,214981.33333333334,1095403.0,1841416.0,1647796.0,6424941.0,1894948.0,2018722.0,149132.0,277197.0,564471.0,809415.0,344440.0,792801.0,-423998.0,435452.0,2193373.0,-193121.0,1656037.0,188742.0,158367.0,161408.0,808513.0,870189.0,9939406.0,390145.0,295573.0,274687.0,389385.0,2550240.3333333335,226289.0,1863804.0,429528.0,74300.0,296092.0
2009-10-01,-52084.0,305761.0,95403.0,826894.0,1014201.0,64448.0,683287.0,1703508.0,-4640.0,1256168.0,294592.0,725895.0,2050795.0,776030.0,613913.0,235729.0,329483.0,2046564.0,3120796.0,14651249.0,213371.33333333334,1105343.0,1998710.0,1655552.0,6473294.0,1913812.0,2176763.0,147458.0,288471.0,583096.0,810751.0,321728.0,809117.0,-473254.0,447051.0,2222909.0,-47444.0,1659323.0,193068.0,160152.0,162502.0,811635.0,871197.0,10004996.0,392166.0,296593.0,284990.0,391472.0,2581858.3333333335,233659.0,1864628.0,392940.0,84856.0,300758.0
2010-01-01,-1237.0,312690.0,99228.0,833546.6666666666,1021085.0,66046.0,719807.0,1759877.0,-6568.0,1278359.0,295956.0,747832.0,2039398.0,784482.0,622918.0,239592.0,329766.0,2101454.6666666665,3133819.0,14764610.0,211059.33333333334,1109985.0,2038161.0,1663318.0,6539712.0,1928174.0,2269069.0,144093.0,298266.0,571363.0,814028.0,321782.0,817507.0,-509192.0,460851.0,2245069.0,5330.0,1659963.0,199037.0,162429.0,170078.0,818131.0,879153.0,10101822.0,395182.0,297282.0,277703.0,379435.0,2608801.3333333335,227614.0,1855460.0,368793.0,107370.0,303135.0
2010-04-01,36708.0,315309.0,102194.0,839247.3333333334,1043901.0,69177.0,763672.0,1819741.0,-11701.0,1305049.0,297392.0,767085.0,2112087.0,783355.0,633478.0,242315.0,322758.0,2155807.3333333335,3165768.0,14980193.0,216008.33333333334,1122499.0,2148795.0,1687097.0,6619519.0,1939893.0,2362255.0,153805.0,305269.0,569998.0,825107.0,340086.0,828047.0,-542514.0,477003.0,2247333.0,48408.0,1715746.0,203075.0,162849.0,178588.0,825911.0,886382.0,10208145.0,403382.0,298652.0,278066.0,396341.0,2640906.0,222755.0,1860719.0,382076.0,126010.0,302202.0
2010-07-01,112897.0,315682.0,100787.0,836295.0,1052423.0,70756.0,804497.0,1877253.0,-16468.0,1304343.0,293831.0,769772.0,2123598.0,785342.0,640445.0,240129.0,329888.0,2193490.0,3158301.0,15141607.0,216471.66666666666,1138715.0,2236495.0,1718993.0,6691804.0,1956399.0,2431195.0,157470.0,312194.0,578778.0,844884.0,348849.0,828900.0,-553943.0,475444.0,2262696.0,129365.0,1762364.0,211407.0,165183.0,181168.0,831784.0,892921.0,10300754.0,408856.0,298262.0,282456.0,361234.0,2676244.3333333335,225567.0,1853957.0,379089.0,153665.0,304418.0
2010-10-01,67301.0,322764.0,96110.0,838973.6666666666,1078441.0,71459.0,820133.0,1972116.0,-13867.0,1312878.0,290574.0,787259.0,2171138.0,794285.0,645841.0,241661.0,364459.0,2266299.0,3164317.0,15309474.0,215798.66666666666,1143192.0,2238440.0,1728828.0,6740937.0,1967323.0,2495702.0,165506.0,314326.0,592540.0,852617.0,367148.0,837429.0,-523586.0,475449.0,2320351.0,81169.0,1801850.0,218216.0,169379.0,184294.0,838843.0,893275.0,10430304.0,407551.0,300253.0,291481.0,369289.0,2699741.0,229601.0,1851438.0,389176.0,156007.0,310858.0
2011-01-01,32078.0,327147.0,90959.0,838805.6666666666,1087927.0,69261.0,839817.0,2040407.0,-2113.0,1305974.0,298665.0,798059.0,2173885.0,806802.0,654628.0,243729.0,395038.0,2348031.0,3155768.0,15351448.0,213117.0,1154463.0,2205962.0,1741477.0,6790495.0,1966651.0,2608884.0,177495.0,307656.0,603092.0,855799.0,368037.0,831587.0,-568476.0,474387.0,2381108.0,34191.0,1805118.0,216697.0,172777.0,188218.0,852120.0,909003.0,10558195.0,404124.0,303383.0,296820.0,368767.0,2721130.6666666665,237012.0,1849794.0,362208.0,166448.0,316554.0
2011-04-01,61047.0,331727.0,95805.0,843993.6666666666,1082903.0,68246.0,854272.0,2116132.0,-5742.0,1312725.0,308898.0,807955.0,2236305.0,817534.0,665205.0,246294.0,423477.0,2404909.6666666665,3168261.0,15557539.0,212093.0,1171389.0,2297352.0,1753447.0,6849663.0,1975555.0,2697224.0,181837.0,314052.0,615066.0,862491.0,355465.0,843030.0,-581092.0,469696.0,2431554.0,66789.0,1862009.0,218247.0,176254.0,191173.0,858816.0,910404.0,10673018.0,409652.0,304889.0,301716.0,374296.0,2757215.3333333335,245104.0,1855536.0,392671.0,167210.0,327446.0
2011-07-01,-12033.0,333279.0,98485.0,833936.6666666666,1090755.0,68115.0,904533.0,2156793.0,-1199.0,1288651.0,324647.0,821791.0,2334873.0,824634.0,676276.0,247480.0,420238.0,2422451.0,3136922.0,15647680.0,211704.0,1179326.0,2322840.0,1755429.0,6902607.0,1995175.0,2723903.0,196713.0,316505.0,628060.0,854679.0,359296.0,834975.0,-567111.0,453676.0,2437019.0,-10833.0,1953756.0,218020.0,178274.0,207064.0,858868.0,908115.0,10755029.0,412530.0,305706.0,305483.0,381117.0,2789457.3333333335,254462.0,1848272.0,421163.0,184250.0,333292.0
2011-10-01,103956.0,338189.0,97097.0,831678.3333333334,1112409.0,68700.0,926474.0,2150123.0,749.0,1291701.0,315214.0,816451.0,2400138.0,829199.0,681749.0,249944.0,416450.0,2448219.3333333335,3130765.0,15842259.0,211910.0,1188898.0,2504095.0,1778232.0,6932755.0,1995728.0,2751911.0,209845.0,315026.0,640716.0,873684.0,377915.0,826319.0,-601788.0,465382.0,2448807.0,103208.0,2008976.0,217929.0,177118.0,208165.0,864969.0,914682.0,10809186.0,409755.0,307433.0,309571.0,391162.0,2788854.0,262445.0,1839065.0,441786.0,193438.0,336157.0
2012-01-01,80278.0,345070.0,105863.0,839061.0,1138093.0,69925.0,957835.0,2189981.0,-6408.0,1296091.0,325297.0,836009.0,2487473.0,839132.0,691998.0,255160.0,425777.0,2487860.0,3144024.0,16068805.0,208947.0,1219924.0,2567750.0,1811171.0,7005287.0,1984278.0,2792253.0,209306.0,330985.0,645438.0,894626.0,390846.0,824076.0,-602271.0,472015.0,2490624.0,86686.0,2073366.0,225122.0,181047.0,213281.0,880644.0,927243.0,10959301.0,420203.0,311040.0,309511.0,414107.0,2825985.3333333335,266002.0,1847934.0,470093.0,204263.0,334386.0
2012-04-01,91406.0,342492.0,104555.0,834446.6666666666,1133557.0,70079.0,984355.0,2215586.0,-15350.0,1288592.0,340631.0,826992.0,2545458.0,845399.0,701711.0,252222.0,416967.0,2484688.6666666665,3130438.0,16207115.0,209032.33333333334,1224412.0,2636863.0,1814154.0,7048048.0,2010748.0,2780827.0,214800.0,333584.0,653729.0,883782.0,391031.0,816010.0,-565241.0,472582.0,2482819.0,106756.0,2126171.0,229028.0,180373.0,221301.0,877962.0,922353.0,11005055.0,428411.0,309931.0,311325.0,419287.0,2849134.3333333335,272325.0,1841846.0,488086.0,214670.0,343679.0
2012-07-01,84429.0,346186.0,100525.0,839894.6666666666,1141673.0,70318.0,984294.0,2227734.0,-29910.0,1293789.0,342271.0,827334.0,2559690.0,847367.0,708657.0,252982.0,418073.0,2482099.6666666665,3139112.0,16319541.0,206475.66666666666,1245969.0,2644119.0,1823392.0,7085316.0,2027915.0,2750817.0,207679.0,325893.0,656953.0,903698.0,394709.0,820214.0,-523083.0,473575.0,2490133.0,114339.0,2125950.0,225368.0,182236.0,234704.0,878506.0,922585.0,11059393.0,433390.0,311746.0,314598.0,433740.0,2863881.3333333335,272038.0,1845323.0,484703.0,216018.0,342042.0
2012-10-01,28734.0,347130.0,103178.0,840517.0,1163561.0,70402.0,1007118.0,2237498.0,-23094.0,1269569.0,357986.0,833359.0,2609548.0,852893.0,717346.0,255388.0,426921.0,2492819.6666666665,3132308.0,16420419.0,203586.0,1255747.0,2638282.0,1836456.0,7133659.0,2036016.0,2753373.0,213093.0,334479.0,666645.0,897760.0,409846.0,796401.0,-515874.0,473169.0,2510497.0,51828.0,2148622.0,231301.0,183760.0,233358.0,883552.0,925314.0,11165703.0,441073.0,314568.0,318364.0,460926.0,2892704.6666666665,277879.0,1862739.0,474859.0,226187.0,344095.0
2013-01-01,85223.0,353439.0,105183.0,841389.6666666666,1189742.0,70158.0,1026153.0,2255929.0,1901.0,1240079.0,343456.0,850781.0,2661196.0,861794.0,728346.0,260408.0,432896.0,2522337.0,3123454.0,16648189.0,199761.33333333334,1254761.0,2746420.0,1839496.0,7197493.0,2068303.0,2755277.0,212099.0,346480.0,685536.0,911305.0,420430.0,774681.0,-499348.0,465399.0,2546973.0,83322.0,2175318.0,241297.0,185532.0,232175.0,898845.0,915593.0,11277664.0,444076.0,323372.0,329125.0,485878.0,2907286.3333333335,286253.0,1883375.0,463630.0,235398.0,350898.0
2013-04-01,82693.0,352876.0,99390.0,843871.0,1187617.0,70471.0,1025121.0,2261403.0,14881.0,1232561.0,348435.0,865616.0,2697549.0,863536.0,725221.0,261972.0,411517.0,2516108.0,3131143.0,16728687.0,199843.66666666666,1269166.0,2780242.0,1854011.0,7256738.0,2080372.0,2759783.0,210406.0,342300.0,684351.0,920730.0,422184.0,770584.0,-498380.0,461978.0,2522891.0,67811.0,2188629.0,242910.0,183175.0,231024.0,894962.0,931527.0,11315681.0,442872.0,320286.0,334496.0,508920.0,2929514.3333333335,279384.0,1898582.0,479157.0,241391.0,357120.0
2013-07-01,136649.0,354238.0,100353.0,843577.6666666666,1191933.0,70450.0,1026188.0,2285116.0,17376.0,1219640.0,349545.0,871737.0,2755705.0,874287.0,731951.0,265323.0,419255.0,2532505.0,3135192.0,16953838.0,201486.0,1275405.0,2892354.0,1866415.0,7313537.0,2083062.0,2767183.0,212054.0,344613.0,699087.0,925860.0,421904.0,757661.0,-482067.0,461980.0,2553343.0,119273.0,2230759.0,244259.0,182116.0,226644.0,905563.0,944048.0,11408359.0,451401.0,322589.0,342648.0,524946.0,2954381.0,285989.0,1915551.0,505483.0,242878.0,364925.0
2013-10-01,117343.0,356853.0,103614.0,845487.6666666666,1197851.0,70195.0,1063537.0,2349240.0,11464.0,1217254.0,348100.0,895100.0,2816948.0,882526.0,745076.0,265512.0,422826.0,2562295.6666666665,3140517.0,17192019.0,201351.33333333334,1290874.0,2934291.0,1895163.0,7426895.0,2111041.0,2783259.0,211169.0,345663.0,709421.0,942774.0,423996.0,754351.0,-434019.0,462904.0,2578384.0,105879.0,2290541.0,242049.0,185345.0,252734.0,916179.0,956820.0,11551229.0,456279.0,322998.0,348516.0,526407.0,2998947.0,290710.0,1923263.0,517584.0,253971.0,367416.0
2014-01-01,51995.0,358242.0,99772.0,849130.6666666666,1207539.0,71614.0,1072304.0,2343602.0,-2976.0,1212935.0,347092.0,899743.0,2870770.0,893571.0,751189.0,265722.0,428940.0,2588297.6666666665,3139060.0,17197738.0,197223.0,1278868.0,2922765.0,1885858.0,7488588.0,2142313.0,2853690.0,217037.0,344916.0,718207.0,931776.0,431621.0,744986.0,-510088.0,467950.0,2602782.0,54971.0,2335499.0,245144.0,184999.0,251176.0,922029.0,968906.0,11646001.0,464945.0,325197.0,351139.0,535270.0,3026133.3333333335,295454.0,1926125.0,544989.0,259175.0,375634.0
2014-04-01,97753.0,368357.0,102428.0,849475.3333333334,1244233.0,72923.0,1101386.0,2395168.0,1356.0,1210985.0,353144.0,916619.0,2961343.0,904945.0,768769.0,274876.0,423991.0,2640558.6666666665,3154366.0,17518508.0,201980.0,1306385.0,3059096.0,1926332.0,7571452.0,2138197.0,2900572.0,223817.0,355209.0,733586.0,953241.0,450749.0,742420.0,-505404.0,468566.0,2641621.0,96398.0,2407208.0,252781.0,187829.0,252891.0,944328.0,976309.0,11810451.0,464673.0,330779.0,359361.0,554134.0,3061505.6666666665,301302.0,1943380.0,572236.0,269469.0,380552.0
2014-07-01,103934.0,371012.0,101572.0,860466.3333333334,1261260.0,74106.0,1134139.0,2399191.0,-1863.0,1230648.0,354799.0,937951.0,3038113.0,916440.0,784121.0,278862.0,414387.0,2650136.3333333335,3191749.0,17804228.0,203450.0,1327077.0,3142047.0,1967554.0,7683079.0,2139219.0,2888549.0,229075.0,351435.0,749048.0,972278.0,457906.0,755041.0,-489357.0,475607.0,2660652.0,105798.0,2465578.0,249864.0,189587.0,267373.0,958812.0,993880.0,11959790.0,473852.0,334906.0,366746.0,572535.0,3099040.0,308195.0,1961101.0,582391.0,286255.0,386501.0
2014-10-01,85485.0,376805.0,103998.0,857296.3333333334,1276009.0,74955.0,1128514.0,2376218.0,-7728.0,1213721.0,357992.0,947962.0,3086530.0,926726.0,803164.0,282391.0,376310.0,2644799.6666666665,3189253.0,17912079.0,205788.0,1348657.0,3172016.0,2002097.0,7795347.0,2164319.0,2906969.0,223784.0,357108.0,765004.0,990665.0,466090.0,733767.0,-530751.0,479954.0,2652212.0,93213.0,2492333.0,253109.0,191209.0,262762.0,972371.0,1008710.0,12081561.0,480833.0,336319.0,380393.0,594197.0,3143449.6666666665,309656.0,1975532.0,598815.0,284861.0,388263.0
2015-01-01,175242.0,376595.0,101982.0,858108.6666666666,1291044.0,75944.0,1139214.0,2299045.0,4240.0,1216238.0,352308.0,961966.0,3107041.0,935572.0,816415.0,284726.0,313313.0,2583755.0,3187915.0,18063529.0,204529.33333333334,1360579.0,3282283.0,2024009.0,7870665.0,2189656.0,2825476.0,224385.0,357025.0,765453.0,1008271.0,478782.0,730203.0,-526432.0,486035.0,2605746.0,171002.0,2497171.0,255043.0,192055.0,256215.0,980266.0,1001843.0,12119763.0,487893.0,335481.0,378438.0,609870.0,3164339.6666666665,311071.0,1971677.0,592503.0,301589.0,388882.0
2015-04-01,151248.0,379874.0,101786.0,867125.0,1317766.0,76895.0,1141608.0,2300441.0,1446.0,1222387.0,356465.0,979737.0,3139856.0,937029.0,830237.0,291226.0,333343.0,2598148.6666666665,3234067.0,18279784.0,210897.33333333334,1369721.0,3291104.0,2045927.0,7948745.0,2184899.0,2809968.0,225310.0,360900.0,770986.0,1013256.0,496967.0,733548.0,-509527.0,488839.0,2641163.0,149802.0,2510545.0,259114.0,193249.0,247024.0,990917.0,1017579.0,12264140.0,497172.0,336325.0,381390.0,629311.0,3193367.6666666665,312700.0,2011680.0,597951.0,308374.0,393194.0
2015-07-01,126851.0,383041.0,103189.0,871965.3333333334,1326900.0,77683.0,1155625.0,2260724.0,-1332.0,1222398.0,367356.0,981327.0,3176809.0,946571.0,836789.0,295659.0,331431.0,2590787.0,3253554.0,18401626.0,212552.66666666666,1380892.0,3303660.0,2082674.0,8021542.0,2202132.0,2798806.0,223920.0,365773.0,782181.0,1013536.0,497705.0,726729.0,-538082.0,495669.0,2666696.0,128183.0,2521879.0,262584.0,193359.0,245369.0,1005653.0,1024635.0,12382494.0,499899.0,340178.0,387918.0,654930.0,3223221.0,316580.0,2031156.0,584073.0,320563.0,394085.0
2015-10-01,107150.0,383702.0,98360.0,874785.3333333334,1327463.0,78599.0,1139957.0,2222279.0,1749.0,1230084.0,379019.0,984293.0,3169729.0,948853.0,849973.0,299152.0,297097.0,2549184.6666666665,3258142.0,18435137.0,211262.33333333334,1398848.0,3276879.0,2086449.0,8073132.0,2207860.0,2745517.0,225222.0,365281.0,796896.0,1019829.0,489478.0,731007.0,-523238.0,499077.0,2643739.0,105401.0,2500420.0,266921.0,192788.0,240663.0,1014087.0,1032962.0,12423353.0,513790.0,346045.0,393610.0,669310.0,3247865.0,324687.0,2028059.0,563567.0,308790.0,397805.0
2016-01-01,62318.0,389292.0,101444.0,873765.3333333334,1338655.0,80050.0,1132464.0,2181957.0,-13277.0,1229649.0,380554.0,979841.0,3181999.0,956725.0,859373.0,303695.0,266731.0,2521851.6666666665,3270141.0,18525933.0,216281.66666666666,1420314.0,3244317.0,2127758.0,8171073.0,2228072.0,2693639.0,221016.0,364557.0,814945.0,1039759.0,491963.0,726546.0,-511682.0,503103.0,2632874.0,75595.0,2488836.0,263113.0,192406.0,239490.0,1020127.0,1050817.0,12523156.0,519342.0,350591.0,399130.0,693163.0,3277732.6666666665,335765.0,2040492.0,541427.0,307401.0,405870.0
2016-04-01,30484.0,390916.0,100175.0,880974.3333333334,1345902.0,81332.0,1116870.0,2221936.0,-3098.0,1229983.0,378642.0,984468.0,3215897.0,968745.0,864627.0,305302.0,289882.0,2550487.0,3289566.0,18711702.0,215547.66666666666,1445646.0,3246381.0,2165388.0,8262658.0,2258448.0,2711306.0,223644.0,364166.0,837761.0,1067004.0,494494.0,723171.0,-489370.0,506813.0,2677922.0,33582.0,2511643.0,263991.0,191782.0,235225.0,1028379.0,1059721.0,12665124.0,522142.0,354323.0,413109.0,704254.0,3315635.3333333335,343319.0,2059583.0,557013.0,293835.0,407863.0
2016-07-01,5324.0,394546.0,97466.0,889426.6666666666,1366320.0,82664.0,1112963.0,2270000.0,495.0,1241299.0,394522.0,1004174.0,3256247.0,971746.0,874043.0,307139.0,286596.0,2580714.0,3315171.0,18892639.0,215630.0,1464538.0,3261571.0,2165575.0,8351835.0,2288595.0,2751229.0,222136.0,364644.0,852193.0,1070016.0,511236.0,733097.0,-481229.0,508202.0,2684449.0,4829.0,2543679.0,267178.0,190720.0,231915.0,1031560.0,1073546.0,12797126.0,532596.0,357225.0,417805.0,712569.0,3358737.6666666665,351724.0,2073872.0,578523.0,294269.0,413306.0
2016-10-01,58147.0,393850.0,98766.0,893665.3333333334,1375105.0,83675.0,1116828.0,2268339.0,-5681.0,1248481.0,399415.0,1016077.0,3302805.0,981173.0,884045.0,308052.0,304851.0,2612707.6666666665,3337245.0,19089379.0,218749.33333333334,1487039.0,3360952.0,2199816.0,8436551.0,2301067.0,2799145.0,224763.0,367493.0,867130.0,1087624.0,520802.0,734923.0,-530806.0,513558.0,2710918.0,63828.0,2571821.0,268727.0,190294.0,228823.0,1031045.0,1078356.0,12921989.0,540029.0,355957.0,422623.0,730983.0,3383783.3333333335,360832.0,2088764.0,587862.0,295749.0,417162.0
2017-01-01,6311.0,398650.0,99800.0,896635.0,1385090.0,84544.0,1126307.0,2339728.0,-5745.0,1249090.0,401069.0,1042145.0,3356791.0,993820.0,904666.0,313622.0,323348.0,2665832.0,3353096.0,19280084.0,221063.33333333334,1496132.0,3363101.0,2223334.0,8551364.0,2304159.0,2873148.0,229674.0,371971.0,884582.0,1095064.0,516848.0,735242.0,-533420.0,513848.0,2759784.0,12055.0,2603148.0,272171.0,189828.0,232556.0,1043966.0,1104814.0,13097306.0,553900.0,364792.0,430679.0,753643.0,3437562.0,369359.0,2104006.0,592260.0,292106.0,418345.0
2017-04-01,25528.0,399740.0,104172.0,898574.6666666666,1394392.0,85292.0,1147226.0,2349681.0,-5559.0,1259855.0,400064.0,1065199.0,3407440.0,1004030.0,905814.0,314740.0,309877.0,2674638.6666666665,3370444.0,19438643.0,224906.66666666666,1488699.0,3432968.0,2222390.0,8625648.0,2342170.0,2903180.0,236405.0,384401.0,894391.0,1088635.0,515944.0,747500.0,-553499.0,512355.0,2768626.0,31087.0,2640229.0,280229.0,189765.0,236321.0,1054979.0,1110574.0,13188730.0,556052.0,373942.0,430291.0,767212.0,3472558.3333333335,378807.0,2110589.0,598612.0,290100.0,423448.0
2017-07-01,54859.0,401066.0,109819.0,905283.6666666666,1417806.0,86238.0,1165640.0,2384524.0,-5998.0,1264582.0,392110.0,1082915.0,3445283.0,1014621.0,913112.0,318808.0,318491.0,2697370.6666666665,3398886.0,19692595.0,227678.0,1503421.0,3500142.0,2254809.0,8716927.0,2358993.0,2916022.0,238733.0,387867.0,913386.0,1111311.0,530104.0,747231.0,-531498.0,517351.0,2798223.0,60857.0,2668855.0,278047.0,192461.0,236077.0,1064046.0,1118091.0,13325065.0,555663.0,376433.0,439920.0,776428.0,3511166.0,387227.0,2134304.0,589829.0,302963.0,433344.0
2017-10-01,43998.0,404882.0,109321.0,920458.3333333334,1466355.0,87225.0,1200639.0,2479107.0,-5414.0,1290690.0,392419.0,1102590.0,3530448.0,1029305.0,929335.0,329568.0,344216.0,2800520.6666666665,3466137.0,20037088.0,234920.66666666666,1516437.0,3574446.0,2280690.0,8834045.0,2395361.0,3034004.0,244492.0,399610.0,932628.0,1124018.0,554757.0,763200.0,-554897.0,527489.0,2858582.0,49412.0,2732168.0,290289.0,194455.0,242166.0,1080180.0,1128317.0,13551401.0,555269.0,387575.0,449014.0,798280.0,3554317.0,396389.0,2175447.0,598902.0,314372.0,442482.0
2018-01-01,35045.0,410571.0,118369.0,933766.3333333334,1483333.0,88525.0,1220546.0,2517268.0,-4370.0,1316193.0,403527.0,1118854.0,3610589.0,1041899.0,941243.0,335986.0,359089.0,2851265.3333333335,3513876.0,20328553.0,237525.66666666666,1533687.0,3645635.0,2309488.0,8953624.0,2420173.0,3093299.0,250136.0,407517.0,956773.0,1130159.0,544610.0,773144.0,-576031.0,543048.0,2904590.0,39415.0,2810324.0,289148.0,197045.0,242274.0,1093030.0,1138356.0,13745074.0,570541.0,405693.0,461410.0,800265.0,3600615.0,406838.0,2197683.0,633005.0,320619.0,454971.0
2018-04-01,-3402.0,411664.0,122349.0,946382.3333333334,1488127.0,89764.0,1222023.0,2562172.0,-6258.0,1334726.0,414802.0,1129901.0,3666129.0,1039705.0,955029.0,336558.0,368924.0,2882372.0,3570715.0,20580912.0,243856.0,1571351.0,3662727.0,2334007.0,9066602.0,2447875.0,3105995.0,249835.0,405529.0,986128.0,1156549.0,546796.0,785757.0,-543823.0,548969.0,2921762.0,2855.0,2846516.0,283180.0,199658.0,247000.0,1101469.0,1170717.0,13891294.0,573770.0,405114.0,476858.0,819613.0,3637448.6666666665,419506.0,2235988.0,638366.0,319658.0,455302.0
2018-07-01,98664.0,406996.0,122066.0,961840.3333333334,1491615.0,90461.0,1227106.0,2535501.0,-9030.0,1358909.0,420146.0,1135628.0,3690028.0,1042671.0,973066.0,335404.0,374539.0,2891628.3333333335,3626086.0,20798730.0,246854.66666666666,1598288.0,3788692.0,2369061.0,9159602.0,2467231.0,3153747.0,254049.0,408926.0,1001274.0,1178142.0,553294.0,802455.0,-618246.0,556455.0,2930836.0,107694.0,2870365.0,286860.0,197208.0,246900.0,1106631.0,1179578.0,14002199.0,579796.0,405709.0,481908.0,819662.0,3672187.6666666665,428905.0,2267176.0,641986.0,317230.0,455242.0
2018-10-01,95324.0,408289.0,118991.0,970986.3333333334,1492248.0,90815.0,1240806.0,2537415.0,-12078.0,1375352.0,445246.0,1139082.0,3706704.0,1053250.0,973459.0,335864.0,364148.0,2898137.3333333335,3650847.0,20917867.0,245962.33333333334,1603527.0,3802028.0,2366402.0,9217386.0,2501952.0,3171622.0,260381.0,404532.0,1024695.0,1158281.0,555292.0,818904.0,-634207.0,556448.0,2944320.0,107402.0,2898677.0,285541.0,196800.0,256268.0,1118633.0,1196729.0,14099199.0,579501.0,404293.0,498021.0,808027.0,3704608.3333333335,435859.0,2275495.0,633176.0,319625.0,460260.0
2019-01-01,114925.0,409615.0,118754.0,979641.6666666666,1482601.0,90484.0,1249844.0,2540244.0,-19269.0,1403184.0,405995.0,1131311.0,3735845.0,1064416.0,979713.0,336684.0,339100.0,2875704.0,3702934.0,21111600.0,254669.66666666666,1612348.0,3850770.0,2421242.0,9314146.0,2521511.0,3132539.0,260216.0,409105.0,1040352.0,1206353.0,534655.0,838831.0,-592294.0,564353.0,2947448.0,134194.0,2932410.0,290351.0,198137.0,261776.0,1134317.0,1206895.0,14150191.0,585302.0,413125.0,516657.0,803435.0,3731954.0,433210.0,2299750.0,642215.0,318747.0,468173.0
2019-04-01,83207.0,414625.0,123257.0,998074.3333333334,1517861.0,91138.0,1263133.0,2547448.0,-16510.0,1408036.0,414963.0,1131733.0,3820789.0,1078614.0,997272.0,344511.0,365753.0,2910142.6666666665,3761243.0,21397938.0,255673.0,1626573.0,3903996.0,2454358.0,9407681.0,2540943.0,3165410.0,264149.0,413098.0,1067006.0,1211610.0,544214.0,840280.0,-617962.0,567755.0,3010158.0,99717.0,3000782.0,289841.0,201834.0,270171.0,1151166.0,1208024.0,14350662.0,594295.0,427301.0,533230.0,820007.0,3777697.3333333335,442637.0,2353207.0,670644.0,315715.0,481055.0
2019-07-01,70234.0,417053.0,115679.0,1011379.6666666666,1544227.0,92283.0,1241745.0,2532405.0,-14876.0,1426884.0,425097.0,1135292.0,3869365.0,1095008.0,1015590.0,351658.0,350065.0,2910643.6666666665,3814837.0,21717171.0,260232.66666666666,1646570.0,3939599.0,2484698.0,9546990.0,2578791.0,3117952.0,267697.0,403601.0,1086881.0,1221473.0,548407.0,855028.0,-585547.0,571857.0,3031968.0,85110.0,3031120.0,287922.0,206246.0,267431.0,1169841.0,1238427.0,14548282.0,600307.0,437916.0,542793.0,838245.0,3822236.0,451805.0,2387952.0,702495.0,303016.0,493887.0
