Date,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Nondefense,Nondurable goods,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
1995-10-01,111.83,975.281,56.46,155.452,82.165,137.267,86.328,63.323,70.208,54.858,81.615,65.431,55.822,137.487,44.597,94.585,56.717,67.401,72.92866666666667,57.878,82.881,60.53,57.702,55.469,89.892,74.232,413.538,93.499,53.764,95.746,63.006,64.023,69.617,95.223,253.881,120.368,72.675,69.465,57.922,68.214,57.639,385.2,67.502,52.627,64.717,149.952,52.96,42.704,76.22,65.838
1996-01-01,111.834,902.536,56.507666666666665,155.569,82.499,136.151,86.159,63.472,70.359,55.125,81.501,65.933,56.082,137.771,46.822,94.48166666666667,57.112,67.712,73.579,58.248,82.705,60.813,57.992,55.9,89.699,74.634,401.511,93.906,54.177,96.774,63.513,63.499,70.305,94.917,253.188,119.735,73.212,69.787,58.339,68.593,58.101,379.968,68.233,52.837,65.145,148.867,53.489,42.745,76.177,64.917
1996-04-01,111.358,828.238,56.428666666666665,154.543,83.465,134.898,85.886,63.132,71.222,55.715,81.359,66.599,56.596,137.528,49.447,94.202,57.038,67.988,72.81566666666667,58.73,82.56,61.175,58.449,56.31,89.234,74.778,387.789,94.029,54.562,96.819,63.151,63.196,71.04,94.545,251.409,118.977,73.445,70.025,58.773,69.052,58.646,371.403,68.474,53.078,65.527,147.532,53.561,42.905,77.054,65.555
1996-07-01,109.813,781.879,56.88433333333333,154.14,83.625,134.382,85.251,63.499,71.594,56.486,81.582,67.331,57.023,137.923,47.968,93.32633333333332,57.387,68.318,72.87766666666666,59.058,82.807,61.501,58.912,56.68,88.331,75.045,379.48,93.866,54.873,97.153,63.469,63.658,70.934,94.563,250.838,118.94,73.935,70.18,59.377,69.346,59.169,364.539,68.557,53.617,65.993,146.175,53.899,43.454,77.771,66.076
1996-10-01,110.285,736.473,57.20166666666666,153.473,83.583,133.766,84.381,63.716,72.233,57.095,81.549,67.907,57.53,137.359,49.82,92.87766666666666,57.716,68.607,72.91333333333333,59.482,82.729,61.894,59.392,57.03,88.294,75.301,371.319,93.469,55.239,97.72,63.727,63.801,71.592,94.369,250.684,117.896,74.4,70.368,59.997,69.819,59.7,357.757,68.355,53.86,66.51633333333332,144.914,54.286,43.753,78.265,66.909
1997-01-01,110.561,687.054,57.48499999999999,152.882,84.303,132.587,84.152,63.934,73.201,57.648,81.563,67.97,57.916,137.543,50.68,92.59933333333333,58.029,68.915,73.202,59.845,82.737,62.14,59.751,57.505,87.619,75.394,361.592,93.979,55.463,98.047,63.882,64.133,71.877,94.246,250.233,117.806,74.558,70.615,60.256,70.127,60.177,349.921,69.404,54.111,66.41666666666667,143.063,54.646,44.177,78.346,66.688
1997-04-01,111.886,645.776,57.80100000000001,151.408,84.104,131.564,84.101,64.354,73.255,58.412,81.623,68.079,58.284,137.914,47.407,91.585,58.29,69.258,73.593,60.159,82.757,62.525,60.184,57.777,85.795,75.385,352.322,94.562,55.818,97.475,64.336,64.496,71.658,94.187,249.087,117.347,74.66,71.016,60.779,70.303,60.683,339.501,70.467,54.376,66.697,142.472,54.823,44.58,78.909,67.273
1997-07-01,110.716,604.221,58.035333333333334,150.393,84.363,130.698,83.889,64.503,74.633,58.777,81.739,68.337,58.627,137.305,47.901,91.206,58.499,69.464,73.716,60.55,82.807,62.758,60.505,58.191,85.23,75.462,342.927,94.698,55.998,97.192,64.363,64.859,71.613,94.114,248.217,117.344,74.619,70.761,60.971,70.488,61.086,333.318,71.162,54.822,66.59733333333332,140.698,55.061,45.08,80.047,67.493
1997-10-01,110.263,567.689,58.574333333333335,149.555,84.235,129.481,83.512,64.954,76.42,59.123,81.637,68.485,59.145,137.005,48.063,90.71199999999999,58.939,69.713,73.773,60.985,82.691,62.876,60.816,58.602,84.556,75.561,333.211,94.068,56.149,97.227,64.818,65.305,71.689,93.733,245.962,116.376,74.852,70.909,61.052,70.71,61.288,327.585,70.847,55.227,66.62366666666667,138.955,55.493,45.619,80.187,68.198
1998-01-01,109.077,520.022,58.379999999999995,148.455,86.008,127.5,82.665,64.682,77.858,59.122,81.336,68.715,59.467,137.265,44.07,89.383,58.897,69.783,73.57266666666666,61.493,82.31,63.225,61.063,58.807,82.469,75.668,319.508,93.804,56.45,96.62,64.673,64.81,71.116,93.186,242.107,116.426,75.224,71.395,61.317,70.715,61.735,320.615,70.73,55.386,66.04266666666666,136.82,55.567,46.259,79.751,68.406
1998-04-01,108.559,481.111,58.794000000000004,147.348,84.08,125.834,82.222,65.099,79.419,58.577,81.168,68.886,59.846,137.931,42.132,88.563,59.201,69.964,73.73966666666666,62.09,82.122,63.628,61.341,59.218,81.465,75.787,307.583,93.665,56.828,96.049,65.083,65.236,70.976,92.72,238.541,115.557,75.498,71.952,61.909,70.843,62.105,313.906,71.262,55.769,66.379,136.123,55.813,46.753,79.695,68.299
1998-07-01,109.263,445.864,59.38633333333333,146.222,83.447,124.43,81.558,65.524,80.184,58.583,81.119,69.149,60.192,137.425,41.954,87.777,59.623,70.235,73.91366666666666,62.462,82.042,63.905,61.638,59.578,80.413,75.961,296.89,93.666,57.106,96.457,65.255,66.113,71.262,92.341,235.768,114.393,75.972,72.329,62.23,71.062,62.465,304.759,71.551,56.322,66.53066666666666,135.778,56.231,47.134,79.719,68.779
1998-10-01,108.458,413.895,59.60966666666667,145.134,84.016,123.042,81.265,65.735,80.234,58.474,81.161,69.548,60.741,136.687,41.04,87.43,60.01,70.424,74.29633333333334,62.725,82.087,64.262,61.965,59.943,80.374,76.087,287.107,94.337,57.409,96.577,65.598,66.082,71.375,92.127,233.448,113.925,76.413,72.965,62.75,71.249,62.949,297.065,72.684,56.824,67.09400000000001,135.098,56.701,47.516,79.575,68.771
1999-01-01,107.087,389.06,59.855,143.914,85.438,122.177,81.038,65.947,80.403,57.987,81.267,69.835,61.008,136.466,39.839,87.193,60.375,70.615,74.62166666666667,63.091,82.179,64.651,62.197,60.267,80.124,76.273,278.755,94.651,57.813,96.337,65.918,66.114,71.618,92.001,231.123,112.313,76.667,74.461,63.128,71.39,63.469,290.722,72.495,57.353,67.15933333333334,135.917,57.135,47.85,80.455,68.888
1999-04-01,107.739,367.944,60.53266666666667,143.198,86.235,120.879,81.215,66.503,81.494,57.919,81.333,70.024,61.41,135.864,44.537,87.72466666666666,61.082,70.934,74.96633333333334,63.584,82.222,64.947,62.479,60.58,81.141,76.192,270.937,95.289,58.161,96.327,66.537,66.564,72.655,91.77,228.492,112.778,76.798,74.775,63.34,71.796,64.057,285.589,73.139,57.972,67.845,136.311,57.909,48.162,80.383,69.418
1999-07-01,107.308,351.621,61.35166666666667,142.538,86.405,119.559,81.331,67.106,82.858,58.077,81.235,70.286,61.833,135.33,48.056,88.31633333333333,61.752,71.207,75.069,64.132,82.109,65.303,62.818,60.973,82.131,76.299,264.497,95.275,58.514,97.029,67.005,67.396,73.435,91.369,225.978,111.951,76.799,75.248,63.635,72.191,64.555,278.869,72.977,58.457,68.105,136.552,58.604,48.499,79.641,69.609
1999-10-01,107.46,340.365,62.20766666666666,141.691,87.601,118.858,81.662,67.931,84.352,58.602,81.498,70.678,62.204,134.505,50.693,89.06733333333334,62.478,71.581,75.671,64.761,82.364,65.716,63.271,61.407,83.258,76.503,259.973,96.315,58.935,97.18,67.742,68.373,74.098,91.523,224.099,111.67,76.776,75.461,64.097,72.629,65.181,273.46,74.48,58.922,68.18833333333333,136.236,59.277,48.917,79.655,70.045
2000-01-01,106.771,330.886,62.922666666666665,141.032,88.222,118.51,82.208,68.593,84.662,59.166,82.013,71.075,62.697,135.003,56.782,90.07466666666666,63.209,72.058,76.11133333333333,65.284,82.857,66.247,63.807,62.005,84.832,76.592,256.937,96.97,59.493,96.803,68.513,68.851,75.232,91.783,223.51,111.768,76.887,75.805,64.408,73.219,65.888,269.158,75.143,59.918,68.68833333333333,136.784,60.034,49.499,79.987,70.585
2000-04-01,106.075,320.456,63.25299999999999,140.734,88.582,118.037,82.839,68.856,86.976,58.519,82.348,71.563,63.086,134.757,58.602,90.53833333333334,63.731,72.491,76.484,66.082,83.165,66.568,64.062,62.539,84.906,76.682,253.057,97.786,59.924,97.229,68.927,68.867,75.888,91.98,222.168,110.521,77.164,76.64,64.508,73.568,66.351,266.944,75.821,60.519,68.706,138.041,60.672,49.949,80.285,71.311
2000-07-01,105.841,312.62,63.89333333333334,139.872,88.987,117.647,83.24,69.349,87.114,58.735,82.709,72.239,63.595,134.54,60.304,90.92833333333333,64.335,72.945,76.88733333333333,66.779,83.513,67.33,64.63,63.249,85.502,76.829,250.153,98.685,60.737,96.938,69.227,69.676,76.486,92.262,221.237,109.781,77.377,76.982,64.703,74.042,67.262,263.032,76.339,61.03,69.24266666666666,139.949,61.324,50.473,80.337,71.931
2000-10-01,105.791,304.067,64.39133333333332,139.535,89.63,116.811,83.205,69.662,88.501,58.949,82.875,72.524,63.974,133.941,61.063,91.16000000000001,64.962,73.341,77.19333333333333,67.441,83.648,67.811,65.144,63.987,85.704,76.867,246.58,98.958,61.212,97.332,69.557,69.963,76.732,92.245,219.638,110.707,77.59,77.082,65.12,74.46,67.714,258.909,76.728,61.564,69.00066666666667,139.701,62.09,51.088,79.493,72.674
2001-01-01,105.952,279.387,64.71900000000001,138.909,90.132,115.371,83.04,69.782,90.302,59.602,82.907,73.204,64.462,133.362,59.492,90.97166666666668,65.509,73.843,77.137,68.157,83.682,68.481,65.88,65.116,85.417,77.131,238.081,98.624,61.651,97.632,69.963,69.616,76.935,91.868,217.598,111.427,78.013,77.579,65.829,75.012,68.233,253.269,76.444,62.427,69.29233333333333,138.853,62.832,51.804,79.243,72.502
2001-04-01,104.423,269.119,65.17666666666666,137.923,90.255,114.664,82.526,70.148,91.017,59.555,83.161,73.677,64.957,132.511,61.826,90.23700000000001,65.794,74.335,77.19833333333334,68.801,83.914,69.034,66.297,65.674,83.696,77.288,233.151,98.397,62.268,97.485,70.13,70.307,77.458,91.835,214.857,111.183,78.225,78.138,66.316,75.363,68.876,248.475,75.964,63.246,68.934,139.061,63.077,52.578,79.546,72.236
2001-07-01,103.379,256.747,65.634,137.012,90.1,113.842,82.121,70.597,91.464,58.351,83.358,74.29,65.435,132.007,57.468,89.395,66.051,74.56,77.16633333333333,69.321,84.149,69.487,66.531,66.116,82.483,77.237,227.976,97.47,62.798,97.202,70.58,70.758,77.138,91.609,212.584,111.054,78.387,78.839,67.215,75.401,69.195,244.148,75.501,64.264,69.00166666666667,136.789,63.241,53.416,79.873,71.79
2001-10-01,102.312,244.592,66.16366666666666,136.336,90.34,113.246,81.206,71.055,90.696,59.311,83.399,74.612,65.729,131.139,49.808,87.97266666666667,66.282,74.801,77.08533333333334,69.532,84.278,69.943,67.015,66.506,80.526,77.313,223.097,97.384,63.25,97.505,70.785,71.623,76.038,91.479,210.759,110.521,78.782,79.054,67.873,75.432,69.661,240.054,75.29,64.632,68.676,136.839,63.363,53.739,80.398,71.591
2002-01-01,101.916,236.971,66.63633333333333,135.141,89.652,112.775,80.76,71.515,91.504,59.491,83.318,75.014,66.203,130.192,47.723,87.54666666666667,66.687,74.998,77.22433333333333,70.093,84.358,70.148,67.379,67.017,80.237,77.147,220.533,97.132,63.741,97.021,71.373,71.88,75.902,91.41,210.542,110.13,78.858,79.273,68.449,75.584,70.073,235.548,75.37,64.529,68.64666666666666,136.09,63.736,54.24,80.519,71.433
2002-04-01,101.7,231.886,67.43933333333332,134.462,90.558,112.412,81.249,72.191,92.008,60.157,83.4,75.062,66.503,130.078,53.574,88.54833333333333,67.299,75.295,77.28066666666668,70.69,84.124,70.62,67.899,67.509,81.999,77.129,218.439,96.584,64.351,96.851,72.043,72.565,76.996,91.324,209.894,109.663,78.762,79.911,68.969,76.145,70.782,232.187,75.223,64.899,69.404,133.901,64.311,54.828,80.725,72.12
2002-07-01,101.142,224.451,68.08866666666667,133.791,90.901,111.237,81.908,72.811,91.138,61.012,83.333,74.999,66.894,129.296,55.034,88.92266666666667,67.819,75.633,77.478,71.221,84.076,71.328,68.502,67.929,82.695,77.4,211.527,96.694,65.238,97.132,72.736,73.066,77.211,91.055,203.321,108.692,79.111,80.174,70.059,76.539,71.246,228.69,75.449,65.182,70.38033333333334,133.608,64.778,55.319,80.506,71.905
2002-10-01,100.383,217.321,69.26333333333334,132.901,90.967,111.106,82.11,74.161,90.405,61.824,83.762,75.176,67.283,128.523,57.597,89.14666666666666,68.636,76.073,77.56566666666667,71.691,84.564,71.963,69.058,68.474,83.236,77.476,207.88,96.22,66.024,96.779,74.695,73.432,77.483,91.086,201.325,108.283,79.404,79.973,70.46,76.896,71.814,225.639,75.089,66.262,70.827,132.644,65.325,55.967,82.084,72.208
2003-01-01,99.313,209.752,70.28166666666667,131.193,91.39,110.051,82.463,74.965,89.581,62.652,84.078,75.584,67.519,127.701,66.597,90.06933333333332,69.529,76.482,77.88266666666667,72.204,84.868,72.581,69.718,69.181,85.266,77.628,203.03,95.682,66.893,95.29,75.401,74.392,78.778,90.734,197.753,107.384,79.519,79.9,71.309,77.484,72.52,221.909,75.192,67.673,71.83966666666667,130.159,66.256,56.634,81.389,72.605
2003-04-01,98.281,205.165,70.68599999999999,129.766,91.51,109.316,82.589,75.499,87.612,64.167,84.005,76.074,67.842,126.324,57.832,88.94033333333334,69.746,76.746,78.12633333333333,72.421,84.801,73.421,70.447,69.721,83.919,77.778,198.766,96.035,67.71,94.672,75.943,74.909,77.561,90.553,193.655,106.887,79.772,79.945,71.999,77.562,72.901,217.33,76.063,67.789,72.81533333333333,129.423,66.307,56.669,81.317,73.151
2003-07-01,98.787,201.206,71.37866666666666,128.454,91.679,108.319,82.777,76.182,87.311,65.101,84.039,76.692,68.321,124.983,62.51,89.07233333333333,70.272,77.185,78.40566666666666,72.996,84.831,74.089,71.015,70.082,84.195,77.957,191.255,96.138,68.524,93.982,76.617,75.607,78.635,90.315,184.609,106.805,79.88,80.255,72.532,78.073,73.423,213.326,77.077,68.277,73.60000000000001,127.496,66.747,57.082,82.867,73.822
2003-10-01,98.725,197.253,71.984,127.28,91.741,108.273,83.37,76.752,87.682,66.008,84.608,77.585,68.864,124.495,63.083,89.43433333333333,70.817,77.633,78.63033333333334,73.727,85.39,74.759,71.597,70.474,84.712,78.084,187.072,95.851,69.35,92.894,77.307,75.974,78.975,90.464,180.366,105.722,79.822,80.102,73.257,78.457,73.785,211.236,77.825,69.494,74.20433333333334,124.918,67.273,57.844,85.946,74.193
2004-01-01,98.284,194.522,72.82600000000001,127.17,92.191,108.027,84.662,77.405,86.928,66.348,85.376,77.924,69.391,124.749,68.88,90.87666666666667,71.608,78.191,78.95933333333333,74.269,86.187,75.64,72.18,70.957,86.723,78.823,185.149,95.787,70.251,93.033,77.912,76.713,80.048,90.726,178.835,106.165,79.337,80.587,74.027,79.062,74.369,209.226,78.032,71.015,75.19133333333333,124.052,68.131,59.019,86.273,74.216
2004-04-01,98.768,191.45,73.66766666666668,127.063,92.58,108.428,85.592,78.077,87.595,67.001,86.287,78.773,70.12,124.468,70.645,91.88733333333333,72.481,78.825,79.59966666666666,75.026,87.093,76.242,72.708,71.549,87.773,79.452,183.786,95.644,71.028,93.392,78.504,77.525,80.804,91.272,178.254,106.668,80.412,80.955,74.372,79.594,74.844,207.347,78.129,72.434,75.43666666666667,123.175,69.108,60.34,86.932,73.888
2004-07-01,98.425,186.699,74.51966666666667,126.092,92.309,107.834,86.038,78.792,86.576,67.553,87.02,79.126,70.79,123.756,73.163,92.36633333333333,73.459,79.323,80.37033333333333,75.289,87.836,76.72,73.287,72.182,88.765,80.052,180.973,95.53,71.643,93.116,79.285,78.129,81.267,91.502,176.35,105.979,80.632,81.02,75.01,79.985,75.307,203.943,78.177,73.9,76.12033333333333,122.834,70.224,61.966,86.057,74.442
2004-10-01,98.26,181.839,75.40400000000001,126.265,92.178,108.022,86.979,79.559,87.131,67.962,87.885,79.659,71.307,124.315,81.077,93.79133333333334,74.517,79.936,81.28766666666667,75.92,88.701,77.173,73.793,72.629,90.953,80.819,180.046,95.492,72.29,94.279,80.157,78.712,82.705,92.138,177.307,105.794,81.213,81.452,75.806,80.669,75.816,200.761,79.07,75.06,77.23466666666667,121.067,71.439,63.803,86.056,74.965
2005-01-01,98.266,175.333,76.39233333333333,125.992,92.535,108.516,87.961,80.606,88.782,68.767,88.813,79.487,71.984,124.559,79.866,94.32,75.308,80.55,81.82666666666667,76.859,89.603,78.022,74.504,73.192,91.73,81.81,177.749,95.751,73.033,94.816,81.295,79.605,82.569,92.987,177.033,105.327,82.655,81.695,76.604,81.138,76.291,197.675,79.376,76.034,78.10766666666666,121.163,72.086,65.658,87.04,75.75
2005-04-01,97.825,169.493,77.19933333333334,125.814,92.855,108.397,88.529,81.333,88.842,69.36,89.675,80.288,72.456,125.002,81.536,95.03666666666668,76.163,81.137,82.51833333333333,77.391,90.464,78.586,75.103,73.834,92.687,82.71,174.125,96.177,73.682,95.187,82.081,80.232,83.113,93.579,174.469,104.693,83.782,81.928,77.277,81.65,76.703,195.559,80.19,77.263,78.411,120.859,73.01,67.374,87.273,76.528
2005-07-01,97.192,163.477,78.17066666666666,124.905,93.003,107.439,89.055,82.182,88.896,70.044,90.688,80.386,72.756,124.02,99.499,96.38566666666667,77.22,81.905,83.25066666666667,77.94,91.427,79.073,75.698,74.585,94.52,82.964,170.108,96.275,74.356,94.477,83.084,80.81,85.673,93.913,171.431,105.101,84.344,82.387,77.669,82.532,77.465,193.367,80.646,79.294,79.062,120.24,74.18,69.786,86.075,77.373
2005-10-01,96.974,157.829,78.97033333333333,124.615,92.807,106.957,89.592,82.772,89.274,70.811,91.715,80.834,73.462,123.807,98.896,97.269,78.211,82.557,83.89933333333333,78.777,92.479,79.815,76.61,75.85,96.121,83.479,166.195,96.725,75.31,95.08,83.79,81.2,85.92,94.642,168.41,105.459,84.442,82.943,78.189,83.189,78.33,190.142,81.695,80.76,79.522,119.865,75.391,72.546,86.755,78.889
2006-01-01,96.632,153.386,79.70833333333333,124.091,92.934,106.726,90.131,83.469,89.993,71.353,92.571,81.225,74.186,123.801,97.501,97.44099999999999,78.808,83.135,84.253,79.471,93.317,80.303,77.26,76.548,96.328,84.128,163.166,97.189,75.991,95.304,84.459,81.947,86.01,95.228,166.135,105.152,85.011,83.468,79.065,83.621,78.858,187.015,82.355,82.051,80.2,120.091,75.93,74.437,87.086,79.678
2006-04-01,97.607,148.229,80.49233333333333,123.514,93.403,106.452,91.357,84.051,90.159,72.794,93.146,81.237,74.884,123.68,104.669,98.505,79.768,83.871,84.91666666666667,80.137,93.895,80.966,78.008,77.058,97.493,84.802,161.019,97.325,76.799,95.062,85.143,82.352,87.266,95.7,165.564,105.895,84.98,83.956,79.842,84.355,79.559,184.045,82.14,82.804,81.253,120.698,77.103,76.3,87.208,80.407
2006-07-01,97.289,143.587,81.17833333333334,122.964,93.722,106.808,92.458,84.673,90.273,72.944,93.638,81.774,75.424,123.657,110.365,99.45066666666666,80.495,84.486,85.47133333333333,80.818,94.435,81.664,78.649,77.883,98.446,85.891,159.771,97.39,77.644,94.915,85.868,82.803,88.273,96.291,166.169,106.428,85.887,84.248,80.623,84.962,80.23,181.075,82.142,83.101,81.974,120.756,77.886,77.7,87.523,80.787
2006-10-01,97.204,140.23,81.70366666666666,122.179,94.408,107.046,92.47,85.114,90.012,73.762,94.355,82.152,75.992,123.695,93.77,98.38499999999999,81.18,84.806,86.20233333333333,81.272,95.13,82.147,79.21,78.508,97.303,86.447,158.671,97.582,78.308,94.481,86.339,83.19,86.235,97.045,166.339,106.954,86.808,84.287,81.243,84.822,80.567,177.537,82.586,83.701,82.31099999999999,120.223,78.708,79.711,87.824,80.713
2007-01-01,97.241,137.332,82.73233333333333,121.543,95.522,107.071,93.428,85.842,90.957,74.17,94.835,83.234,76.812,123.372,98.48,99.16266666666667,82.408,85.655,87.19366666666667,82.048,95.61,83.457,80.022,79.364,97.935,87.372,156.949,98.181,79.028,94.294,86.985,84.067,87.435,97.518,165.278,108.023,86.821,84.778,81.722,85.597,81.177,174.279,83.654,84.136,83.05633333333333,119.677,80.214,80.695,88.482,81.146
2007-04-01,96.409,133.714,83.58066666666667,120.962,95.304,106.978,94.65,86.528,90.974,74.784,94.894,84.376,77.616,123.281,109.176,100.55400000000002,83.212,86.201,87.68166666666666,82.49,95.641,83.889,80.624,79.951,99.576,88.134,154.891,98.542,79.592,94.344,87.603,84.873,89.145,97.7,164.07,107.728,87.088,84.846,82.508,86.324,81.918,171.604,84.573,83.916,83.96,119.254,81.083,81.079,88.936,81.484
2007-07-01,95.502,129.968,84.236,120.129,94.203,106.2,95.348,87.124,91.921,75.565,94.862,85.31,78.562,122.475,111.207,101.35300000000001,83.995,86.568,88.27433333333333,83.146,95.653,84.426,81.222,80.39,100.956,88.656,150.401,98.733,80.162,94.453,88.391,85.131,89.771,97.654,159.23,108.003,87.569,85.259,83.167,86.812,82.066,168.016,85.393,83.949,84.75099999999999,118.853,81.971,81.787,89.033,82.433
2007-10-01,95.98,127.47,85.10066666666667,119.625,94.574,105.26,96.811,87.822,90.663,76.477,94.836,86.205,79.163,121.679,121.154,103.75966666666666,84.997,86.982,88.83,83.749,95.558,85.338,82.036,81.102,104.708,89.383,145.861,98.827,81.328,94.585,89.308,85.445,91.671,97.611,153.653,108.513,88.206,85.889,83.939,87.694,82.959,165.857,85.628,84.039,85.813,118.574,83.146,82.763,88.333,83.54
2008-01-01,95.778,123.612,86.11333333333334,119.289,94.692,104.828,98.71,88.563,91.343,76.301,95.028,87.344,79.983,122.054,128.561,106.49900000000001,86.117,87.359,89.53566666666666,84.253,95.653,85.825,82.614,81.742,108.717,90.25,144.326,99.58,81.784,93.957,90.02,86.238,93.228,98.013,153.406,109.682,87.982,86.516,84.873,88.408,83.695,164.28,86.706,83.723,86.66833333333334,118.959,84.486,83.873,87.468,84.566
2008-04-01,95.271,121.725,87.2,118.511,94.549,104.459,100.763,89.47,91.919,75.639,95.156,89.108,80.557,121.338,138.979,109.80433333333333,87.198,87.678,90.12733333333334,84.84,95.76,86.295,83.315,82.823,113.896,91.832,142.641,100.143,82.375,93.125,90.999,87.017,95.272,98.31,151.862,111.026,86.281,86.982,86.219,89.269,84.38,162.081,87.355,83.395,87.87666666666667,119.612,85.669,84.733,88.041,86.362
2008-07-01,95.876,119.625,88.00233333333334,118.13,95.108,105.415,102.113,90.141,92.507,75.244,95.768,91.137,81.533,122.054,151.285,111.92033333333332,88.174,88.361,90.85166666666667,85.375,96.224,86.788,83.952,83.718,116.565,93.562,141.333,100.585,82.888,92.41,91.852,87.366,97.784,99.342,151.013,111.34,88.114,87.463,86.992,90.221,85.233,160.689,87.913,82.675,88.68233333333335,119.782,86.827,86.306,89.778,87.667
2008-10-01,95.111,117.527,87.14366666666666,117.287,95.227,108.13,95.962,89.712,91.276,72.348,96.68,92.188,82.236,122.053,99.634,102.59433333333334,87.362,88.511,91.50766666666668,85.48,97.963,87.306,83.869,83.804,103.954,93.538,139.952,100.194,83.457,91.271,91.125,87.471,91.74,100.861,150.049,111.107,98.88,87.983,87.535,88.781,84.962,159.065,87.454,81.521,86.92366666666668,119.337,85.784,88.093,91.103,88.497
2009-01-01,95.777,115.401,86.151,116.657,95.215,107.755,92.715,88.959,89.818,69.448,95.998,91.892,82.668,122.5,80.077,97.243,86.392,88.536,91.47233333333334,85.593,97.162,88.02,83.793,83.997,95.345,93.356,137.331,99.458,84.116,91.006,90.117,87.169,89.589,100.158,147.195,111.007,98.331,89.022,87.832,88.181,85.124,156.335,86.506,80.865,85.36366666666667,118.718,84.68,87.162,95.234,88.552
2009-04-01,96.466,112.87,86.44833333333334,116.352,93.976,107.067,92.67,88.975,89.29,69.075,94.734,91.06,82.787,122.698,87.32,98.399,86.518,88.418,91.05166666666666,85.856,95.639,88.551,83.875,83.944,96.64,93.248,134.984,98.713,84.641,91.495,89.858,87.669,91.16,98.832,145.018,111.189,97.103,91.276,88.119,88.532,85.078,153.802,86.071,79.798,84.78566666666667,117.656,84.875,84.68,98.563,87.98
2009-07-01,96.66,111.21,86.90500000000002,115.46,95.099,106.011,93.691,89.247,89.109,69.878,93.736,90.544,82.786,120.892,102.106,100.47433333333333,86.895,88.474,90.65866666666666,86.317,94.36,89.107,84.263,83.917,99.677,93.518,134.1,98.543,85.312,92.458,90.302,87.635,93.147,97.71,144.642,110.729,94.382,91.94,88.594,89.142,85.92,150.18,86.049,79.235,85.25933333333333,116.786,85.317,82.497,97.534,88.891
2009-10-01,96.482,109.618,87.63766666666668,115.854,94.797,104.582,94.859,89.933,88.143,71.947,93.509,90.554,83.317,119.51,108.756,102.118,87.538,88.798,90.87933333333332,86.824,94.028,89.958,84.969,83.974,102.472,93.793,131.998,98.793,86.328,95.253,91.129,88.076,94.102,97.251,142.288,111.604,93.92,92.279,89.403,89.83,85.985,147.693,87.541,79.821,86.50166666666667,115.192,85.932,82.405,92.175,89.974
2010-01-01,96.45,109.111,88.43933333333332,115.227,93.955,102.893,95.845,90.506,88.08,73.621,93.015,90.929,83.484,118.345,110.402,103.20733333333334,88.282,89.018,91.20233333333333,87.186,93.588,90.494,85.416,83.981,104.168,94.012,130.302,98.47,86.845,96.244,91.563,88.897,94.539,96.589,139.896,110.397,91.649,92.548,89.924,90.177,85.846,145.352,87.99,79.949,87.06733333333334,113.819,86.789,82.747,88.374,90.413
2010-04-01,95.85,108.651,89.18033333333334,114.202,94.25,102.481,96.972,91.2,87.506,74.86,92.933,91.214,83.865,116.875,106.735,103.17999999999999,88.91,89.431,91.745,87.407,93.585,90.982,85.896,84.07,103.696,94.356,129.082,98.728,87.352,96.024,92.089,89.883,94.119,96.645,138.243,110.561,90.739,92.616,90.549,90.317,86.383,142.613,88.808,79.388,87.699,113.17,87.373,83.232,89.231,90.907
2010-07-01,95.446,108.14,89.597,113.355,94.649,102.44,97.255,91.562,87.702,74.954,92.927,91.317,84.192,115.389,108.449,102.96033333333332,89.33,89.755,92.13166666666666,87.722,93.636,91.376,86.154,84.207,103.108,94.63,127.62,98.343,87.709,96.299,92.365,90.395,94.41,96.639,136.25,110.393,92.132,92.87,91.007,90.49,86.704,140.05,88.359,79.393,88.072,112.612,87.834,83.729,89.295,90.882
2010-10-01,95.162,107.637,90.40233333333333,113.0,94.15,102.358,99.44,92.307,88.155,75.831,93.23,91.68,84.596,114.239,120.393,105.18133333333333,90.072,90.27,92.68833333333333,88.112,93.941,91.757,86.506,84.343,105.456,95.111,127.264,98.831,88.075,96.893,93.076,91.2,96.098,96.906,136.008,111.335,91.777,93.121,91.338,91.07,86.733,137.96,89.535,79.842,88.89566666666667,112.368,88.573,84.298,89.385,91.339
