Date,Accommodations,Air transportation,Alcoholic beverages purchased for off-premises consumption,"Audio-video, photographic, and information processing equipment services",Children's and infants' clothing,Clothing and footwear,Commercial and vocational schools,Communication,Dental services,Durable goods,Education services,Educational books,Electricity,Electricity and gas,Final consumption expenditures of nonprofit institutions serving households (NPISHs),"Financial service charges, fees, and commissions",Financial services,Financial services and insurance,Financial services furnished without payment,Food and beverages purchased for off-premises consumption,Food and nonalcoholic beverages purchased for off-premises consumption,Food furnished to employees (including military),Food produced and consumed on farms,Food services,Food services and accommodations,Foreign travel by U.S. residents,Fuel oil and other fuels,Furnishings and durable household equipment,Furniture and furnishings,Gambling,Garments,Gasoline and other energy goods,"Glassware, tableware, and household utensils",Goods,Gross output of nonprofit institutions,Ground transportation,Group housing,Health care,Higher education,Hospital and nursing home services,Hospitals,Household appliances,Household consumption expenditures (for services),Household maintenance,Household supplies,Household utilities,Housing,Housing and utilities,Imputed rental of owner-occupied nonfarm housing,Insurance,Internet access,Jewelry and watches,Less: Expenditures in the United States by nonresidents,Less: Receipts from sales of goods and services by nonprofit institutions,Life insurance,Luggage and similar personal items,"Magazines, newspapers, and stationery","Membership clubs, sports centers, parks, theaters, and museums",Men's and boys' clothing,"Motor vehicle fuels, lubricants, and fluids",Motor vehicle maintenance and repair,Motor vehicle parts and accessories,Motor vehicle services,Motor vehicles and parts,Musical instruments,Natural gas,Net expenditures abroad by U.S. residents,Net foreign travel,Net health insurance,Net household insurance,Net motor vehicle and other transportation insurance,Net purchases of used motor vehicles,New motor vehicles,Nondurable goods,"Nursery, elementary, and secondary schools",Nursing homes,Other clothing materials and footwear,Other durable goods,Other motor vehicle services,Other nondurable goods,Other recreational services,Other services,Outpatient services,Paramedical services,Personal care and clothing services,Personal care products,Pharmaceutical and other medical products,Physician services,Postal and delivery services,Professional and other services,Public transportation,Purchased meals and beverages,Recreation services,Recreational books,Recreational goods and vehicles,Recreational items,Rental of tenant-occupied nonfarm housing,Rental value of farm dwellings,Services,Social services and religious activities,"Sporting equipment, supplies, guns, and ammunition",Sports and recreational vehicles,Telecommunication services,Telephone and related communication equipment,Therapeutic appliances and equipment,Tobacco,Tools and equipment for house and garden,Transportation services,"Video, audio, photographic, and information processing equipment and media",Water supply and sanitation,Water transportation,Women's and girls' clothing
1979-10-01,0.02,-0.1,-0.03,0.01,0.01,0.14,0.03,0.05,-0.04,-1.47,0.06,0.01,0.32,0.23,0.2,0.02,-0.15,-0.28,-0.17,0.66,0.7,0.01,-0.01,0.59,0.61,-0.03,-0.31,-0.19,-0.17,-0.01,0.09,-0.38,0.04,-0.78,0.42,-0.08,-0.01,0.34,0.07,0.21,0.19,-0.06,1.59,-0.05,0.11,0.27,0.46,0.73,0.41,-0.12,,-0.15,-0.14,0.22,0.01,-0.09,0.1,0.07,-0.02,-0.08,0.09,-0.08,0.11,-0.89,-0.01,-0.09,-0.04,-0.16,0.06,0.0,-0.2,-0.16,-0.65,0.69,-0.04,0.02,0.05,-0.19,0.02,0.27,0.02,0.17,0.13,0.05,0.01,0.01,0.0,0.12,0.02,0.21,-0.17,0.58,0.08,0.02,-0.2,0.09,0.05,0.0,1.78,0.06,0.02,-0.14,0.03,0.02,0.03,0.01,0.01,-0.06,-0.09,0.04,0.0,0.1
1980-01-01,-0.04,-0.08,0.21,0.03,0.01,-0.14,-0.04,0.21,-0.03,-0.87,-0.06,0.0,0.18,0.22,0.11,0.33,0.29,0.23,-0.04,0.58,0.37,0.01,0.0,-0.21,-0.26,0.0,-0.18,-0.38,-0.26,0.01,-0.07,-0.61,-0.05,-0.93,0.14,-0.04,0.0,0.06,-0.02,0.09,0.06,-0.05,0.25,-0.07,-0.01,0.25,0.56,0.8,0.44,-0.06,,0.0,-0.15,0.03,0.09,-0.18,0.01,0.04,-0.07,-0.43,-0.24,-0.01,-0.23,0.02,-0.01,0.04,0.09,-0.15,0.03,0.0,-0.18,0.19,-0.16,-0.06,-0.01,0.04,-0.08,-0.2,0.01,0.11,0.0,-0.32,-0.03,-0.05,-0.03,0.0,0.05,0.05,0.02,-0.24,-0.12,-0.22,0.08,0.0,-0.31,-0.01,0.11,0.01,0.36,0.02,0.03,-0.3,0.2,0.01,-0.04,-0.01,-0.02,-0.35,-0.03,0.02,0.0,-0.01
1980-04-01,-0.05,-0.09,-0.11,0.0,-0.02,-0.11,0.01,0.07,-0.04,-5.74,0.02,0.0,-0.01,0.05,0.05,-0.57,-0.65,-0.48,-0.08,-0.36,-0.26,0.01,0.01,-0.29,-0.35,-0.12,-0.45,-0.68,-0.49,0.0,-0.09,-0.78,-0.04,-7.46,-0.09,-0.07,0.0,-0.28,0.01,-0.13,-0.2,-0.12,-1.3,-0.02,-0.05,0.08,0.5,0.58,0.36,0.17,,-0.49,0.07,-0.14,0.18,-0.11,-0.2,-0.05,-0.06,-0.34,-0.35,-0.06,-0.34,-4.16,-0.01,0.06,-0.03,-0.05,0.02,0.0,-0.02,-0.4,-3.7,-1.71,-0.01,0.07,-0.01,-0.55,0.01,-0.46,-0.01,-0.21,-0.15,-0.03,-0.12,-0.04,0.0,-0.08,0.01,-0.15,-0.16,-0.3,-0.06,-0.01,-0.35,-0.18,0.14,0.0,-1.25,0.06,0.02,-0.28,0.05,0.01,0.03,0.04,-0.03,-0.5,-0.06,0.02,0.0,-0.01
1980-07-01,0.03,-0.09,-0.07,0.03,0.02,0.61,-0.04,-0.04,0.1,2.22,0.07,0.0,0.37,0.28,0.33,0.5,0.46,0.5,-0.04,-0.77,-0.67,0.0,-0.04,0.03,0.07,0.12,-0.04,0.02,-0.01,0.03,0.55,-0.37,0.02,1.91,0.83,-0.01,-0.01,0.95,0.05,0.45,0.46,0.0,2.22,-0.04,0.09,0.28,0.39,0.67,0.29,0.03,,0.0,-0.14,0.5,0.01,-0.05,0.06,0.07,0.2,-0.33,0.13,0.05,0.15,1.9,0.0,-0.09,-0.03,-0.02,-0.01,0.0,0.04,0.15,1.69,-0.3,0.06,-0.01,0.06,0.0,0.02,0.23,0.01,-0.14,0.5,0.04,-0.03,-0.01,0.05,0.36,0.01,-0.08,-0.1,0.03,0.13,0.01,0.3,0.02,0.12,-0.01,2.55,-0.01,0.03,0.14,-0.04,0.01,0.03,0.05,0.01,0.04,0.12,0.0,0.0,0.33
1980-10-01,0.11,-0.09,0.1,0.05,0.03,0.47,0.01,0.07,0.16,1.57,0.0,0.02,-0.16,0.24,0.2,0.22,0.21,0.64,-0.01,-0.55,-0.64,0.01,-0.01,0.33,0.44,0.05,-0.03,0.5,0.32,0.09,0.36,0.0,0.09,2.1,0.38,-0.05,0.0,0.83,0.03,0.19,0.15,0.05,3.22,0.01,0.05,0.24,0.36,0.61,0.26,0.43,,0.25,0.03,0.19,-0.07,0.0,0.14,0.14,0.07,0.03,0.0,0.08,0.03,0.27,0.01,0.39,0.07,0.08,0.0,0.0,0.5,0.04,0.15,0.54,-0.04,0.04,0.11,0.33,0.03,0.61,0.02,0.51,0.64,0.08,-0.1,0.06,0.13,0.4,0.0,0.34,-0.15,0.33,0.3,0.04,0.47,0.14,0.12,-0.01,3.41,0.11,0.02,0.23,0.07,0.02,0.04,0.01,0.04,-0.12,0.18,0.01,0.0,0.26
1981-01-01,0.0,-0.13,0.01,0.07,0.02,0.62,-0.02,0.02,0.02,1.45,-0.05,-0.02,-0.53,-1.03,0.03,-0.27,-0.65,-0.66,-0.38,0.18,0.15,0.01,0.02,0.27,0.28,0.12,-0.39,-0.12,-0.07,0.03,0.49,0.16,-0.05,2.59,0.11,-0.02,0.0,0.39,-0.01,0.2,0.15,-0.01,-1.28,0.01,0.06,-1.04,0.31,-0.72,0.23,-0.01,,-0.02,-0.74,0.08,-0.04,-0.02,0.02,0.03,0.12,0.55,0.12,0.15,0.11,1.85,0.0,-0.5,0.09,-0.62,-0.04,0.0,0.07,-0.01,1.72,1.14,-0.02,0.05,0.13,-0.02,-0.01,0.19,0.02,-0.67,0.19,0.13,-0.03,0.0,-0.02,0.05,-0.01,0.02,-0.15,0.26,0.14,-0.04,-0.27,0.04,0.08,0.01,-1.25,-0.01,-0.05,-0.29,0.03,0.01,0.03,0.0,0.02,-0.04,0.12,-0.01,0.0,0.34
1981-04-01,0.07,-0.01,0.03,0.07,0.0,0.12,0.01,0.1,0.1,-2.04,-0.02,0.01,0.92,0.75,-0.04,0.12,0.2,-0.08,0.08,0.59,0.56,0.01,0.0,-0.15,-0.08,-0.1,-0.05,-0.2,-0.12,0.1,0.09,-0.06,0.01,-1.46,0.33,-0.05,0.0,0.72,0.0,0.41,0.43,-0.07,1.53,-0.05,0.01,0.75,0.34,1.09,0.22,-0.28,,0.12,0.07,0.37,-0.02,-0.03,-0.13,0.13,-0.02,-0.01,-0.27,-0.13,-0.24,-2.01,-0.01,-0.16,-0.05,-0.02,-0.02,0.0,-0.24,0.06,-1.94,0.58,-0.03,-0.01,0.02,0.05,0.03,-0.06,0.02,-0.13,0.31,0.12,-0.06,-0.04,0.0,0.1,-0.01,-0.16,-0.06,-0.16,0.32,0.03,0.12,0.08,0.12,0.01,1.49,0.08,0.06,0.1,0.11,0.01,-0.05,0.06,-0.02,-0.3,-0.06,-0.01,0.0,0.11
1981-07-01,-0.05,-0.16,0.05,0.06,0.02,0.28,-0.01,-0.08,-0.03,1.53,-0.04,0.01,-0.57,-0.25,0.29,-0.18,0.11,-0.07,0.29,-0.12,-0.17,0.0,-0.01,-0.28,-0.33,0.13,-0.03,-0.21,-0.2,0.06,0.31,-0.04,0.05,1.82,0.18,-0.03,0.0,0.1,0.03,-0.08,-0.07,-0.06,-0.25,-0.03,0.03,-0.27,0.19,-0.08,0.08,-0.17,,0.02,0.0,-0.1,0.18,0.01,0.01,0.09,0.07,0.0,0.22,0.17,0.24,1.43,-0.01,0.32,0.08,0.12,0.0,0.0,-0.35,-0.08,1.35,0.29,-0.06,-0.01,-0.02,0.04,0.02,0.17,0.03,-0.16,0.18,0.06,-0.05,0.01,0.01,0.15,0.0,-0.09,-0.19,-0.28,0.24,0.04,0.27,0.03,0.12,-0.01,0.04,0.0,0.01,0.19,-0.07,0.01,-0.01,0.0,0.0,0.05,0.04,-0.02,0.0,0.21
1981-10-01,-0.03,0.05,0.13,0.04,0.01,-0.06,0.02,0.06,-0.06,-3.68,0.05,0.0,0.03,0.16,0.38,0.12,0.51,0.48,0.39,0.61,0.47,0.01,0.01,-0.13,-0.17,0.05,0.01,-0.47,-0.37,0.04,-0.02,-0.02,-0.02,-3.18,0.3,-0.03,0.0,-0.4,0.05,-0.25,-0.21,-0.06,0.09,-0.06,0.0,0.17,0.19,0.35,0.08,-0.03,,-0.13,-0.26,-0.09,0.02,-0.05,0.02,-0.08,-0.07,-0.03,-0.17,-0.17,-0.17,-2.71,-0.01,0.14,-0.05,-0.21,0.01,0.0,-0.04,-0.22,-2.32,0.5,-0.02,-0.04,-0.04,-0.19,-0.01,-0.03,0.01,-0.04,-0.15,0.02,-0.02,-0.02,0.0,-0.1,0.0,0.04,0.02,-0.14,0.02,0.02,-0.31,0.07,0.12,-0.01,0.47,0.1,-0.07,-0.19,0.06,0.0,0.0,-0.07,-0.03,-0.16,-0.06,0.0,0.0,0.04
1982-01-01,-0.06,0.06,0.01,0.05,0.05,0.25,-0.01,0.02,0.01,1.55,-0.07,-0.02,0.22,0.39,0.33,-0.02,0.36,0.63,0.38,-0.09,-0.09,-0.01,-0.01,0.04,-0.02,0.17,-0.02,-0.3,-0.16,0.02,0.22,0.26,0.02,1.8,0.27,-0.01,0.0,-0.27,-0.01,-0.04,0.03,-0.15,0.86,-0.05,-0.05,0.38,-0.01,0.37,-0.1,0.27,,-0.04,0.24,-0.06,0.13,0.0,-0.05,0.12,-0.03,0.27,-0.22,-0.01,-0.24,2.0,-0.01,0.17,0.07,0.41,-0.02,0.0,0.16,0.09,1.92,0.25,-0.05,-0.07,0.02,-0.03,-0.02,-0.16,-0.01,0.15,-0.23,-0.16,-0.15,-0.06,-0.01,-0.08,0.01,-0.03,0.05,0.04,0.18,-0.08,-0.13,0.03,0.09,0.0,1.18,0.03,0.02,-0.05,0.0,0.01,0.02,-0.1,-0.01,-0.19,-0.01,-0.01,0.0,0.21
1982-04-01,0.0,0.05,0.06,0.03,-0.02,-0.39,-0.01,0.13,0.02,0.18,-0.01,0.01,-0.18,-0.44,0.26,0.03,0.22,0.33,0.19,0.24,0.2,0.01,-0.02,0.42,0.42,0.17,-0.17,0.04,0.04,0.03,-0.23,0.04,0.02,-0.04,0.53,-0.03,0.0,0.29,0.01,0.28,0.27,-0.02,1.0,0.0,0.02,-0.44,-0.07,-0.51,-0.08,0.11,,0.16,0.13,0.27,0.06,0.01,0.03,0.0,-0.04,0.21,-0.02,0.1,-0.05,-0.24,0.0,-0.26,-0.01,0.3,0.02,0.0,0.03,-0.14,-0.2,-0.22,-0.01,0.01,-0.17,0.18,-0.03,-0.1,0.02,0.41,0.01,0.01,-0.07,-0.04,0.01,-0.01,0.01,-0.01,0.02,0.41,0.08,0.02,0.19,-0.09,0.01,0.0,1.26,0.06,-0.01,-0.02,0.12,0.0,0.0,-0.02,0.01,-0.03,0.19,0.0,0.0,-0.17
1982-07-01,0.01,0.0,-0.05,0.07,0.01,0.4,-0.03,0.11,0.02,0.39,-0.05,0.0,-0.13,-0.22,0.26,0.32,0.49,0.56,0.17,0.32,0.38,0.0,-0.01,0.28,0.28,0.01,-0.05,0.1,0.04,0.02,0.34,-0.35,0.06,0.93,0.27,0.03,0.0,0.21,-0.01,0.02,-0.01,-0.01,1.52,0.0,0.02,-0.22,0.21,-0.01,0.08,0.07,,-0.09,0.16,0.01,-0.07,0.02,0.01,0.02,0.12,-0.3,0.08,0.07,0.06,0.22,0.0,-0.09,0.1,0.17,-0.01,0.0,0.16,0.23,-0.08,0.53,-0.02,0.03,0.06,-0.02,-0.02,0.16,0.01,0.26,0.19,0.09,0.04,-0.01,-0.01,0.08,0.01,-0.05,0.03,0.27,0.12,0.02,0.09,0.1,0.13,0.0,1.78,0.05,-0.03,-0.07,0.1,0.0,0.05,-0.05,0.0,0.09,0.17,0.0,0.0,0.21
1982-10-01,0.01,0.08,0.06,0.1,0.02,0.41,0.06,0.14,0.01,2.23,0.06,-0.01,0.29,0.0,0.3,0.96,1.39,1.4,0.43,0.88,0.81,0.0,0.01,0.23,0.24,0.24,-0.04,0.29,0.17,0.03,0.36,-0.06,0.07,3.53,0.46,0.0,0.0,0.47,0.0,0.23,0.16,0.02,3.36,0.01,0.07,0.03,0.24,0.27,0.13,0.01,,0.05,0.07,0.16,-0.1,0.01,-0.07,0.01,0.07,-0.02,0.15,0.16,0.15,1.66,0.0,-0.28,0.01,0.32,-0.04,0.0,0.15,-0.07,1.58,1.29,0.0,0.07,0.06,0.07,0.0,0.07,-0.01,0.63,0.23,0.09,0.13,0.04,0.01,0.13,0.01,-0.06,0.08,0.23,0.13,-0.04,0.21,0.07,0.1,0.0,3.67,0.05,-0.04,0.08,0.12,0.0,0.02,-0.08,0.02,0.23,0.21,0.03,0.0,0.27
1983-01-01,-0.03,0.16,0.05,0.11,-0.01,0.18,0.02,0.01,0.01,0.49,0.05,0.01,-0.05,-0.17,0.33,-0.11,1.26,1.2,1.38,-0.18,-0.23,-0.05,0.0,0.27,0.25,-0.11,-0.1,0.31,0.27,0.04,0.14,0.43,-0.04,0.88,0.28,-0.02,-0.01,0.31,0.01,-0.01,-0.11,0.08,2.8,0.02,-0.06,-0.14,0.21,0.06,0.21,-0.06,,0.13,0.23,-0.05,-0.02,0.05,-0.02,0.09,0.0,0.53,0.17,0.03,0.16,-0.48,0.01,-0.12,-0.05,0.12,-0.06,0.0,0.03,-0.14,-0.37,0.39,0.02,0.11,0.04,0.2,-0.01,-0.03,0.01,0.41,0.32,0.15,0.24,0.02,0.12,0.16,0.01,-0.07,0.14,0.32,0.26,0.02,0.47,0.08,0.03,-0.02,3.13,0.05,0.03,-0.01,0.0,-0.01,0.02,-0.12,0.0,0.3,0.42,0.03,0.0,0.15
1983-04-01,0.08,-0.04,0.05,0.1,0.02,0.74,0.01,0.12,0.02,3.64,0.03,0.0,0.09,0.69,0.11,0.38,1.21,0.63,0.84,0.33,0.29,-0.02,0.0,-0.02,0.07,0.34,0.32,0.25,0.16,0.08,0.61,-0.07,-0.03,5.1,0.22,0.0,0.0,0.5,0.0,0.14,0.02,0.1,3.2,0.0,0.13,0.72,0.12,0.84,0.08,-0.58,,0.11,0.0,0.11,-0.08,0.04,0.05,0.13,0.19,-0.39,0.15,0.17,0.16,2.76,0.01,0.6,0.0,0.33,-0.05,0.0,-0.46,0.09,2.51,1.46,0.02,0.12,0.13,0.13,0.01,0.46,0.02,0.71,0.36,0.23,0.18,0.1,0.06,0.1,0.01,-0.03,-0.04,0.0,0.33,0.01,0.49,0.14,0.03,0.01,3.3,0.06,0.03,-0.03,0.11,-0.01,-0.02,-0.02,0.02,0.12,0.47,0.02,0.0,0.4
1983-07-01,0.06,0.05,0.06,0.11,0.0,0.28,0.01,-0.06,0.02,2.0,0.02,0.03,1.1,0.53,0.33,-0.34,0.16,0.7,0.5,0.63,0.56,-0.01,0.01,0.29,0.36,0.21,-0.01,0.54,0.4,0.06,0.21,0.4,0.01,3.84,0.11,0.01,0.0,0.11,0.0,-0.24,-0.37,0.09,3.2,0.06,0.15,0.55,0.69,1.24,0.5,0.54,,0.0,-0.23,-0.22,-0.02,0.02,0.06,0.05,0.12,0.41,0.23,0.12,0.28,0.79,0.01,-0.57,0.07,-0.02,-0.02,0.0,0.58,0.24,0.42,1.84,0.01,0.13,0.07,0.17,0.05,0.53,0.03,0.2,0.35,0.19,0.12,0.1,0.12,0.14,0.01,0.0,0.07,0.31,0.25,0.07,0.51,0.07,0.19,0.01,3.53,0.07,0.08,-0.03,-0.08,0.0,0.12,-0.05,0.03,0.35,0.38,0.02,0.0,0.09
1983-10-01,0.06,0.1,0.04,0.1,0.02,0.83,0.04,0.1,0.01,2.6,0.03,0.0,-0.49,0.09,0.39,0.05,0.2,-0.1,0.15,0.16,0.12,-0.02,0.0,-0.07,-0.01,-0.02,-0.01,0.41,0.28,0.03,0.72,0.19,0.08,4.07,0.36,-0.05,0.0,0.17,0.0,-0.04,-0.16,0.04,2.06,0.11,0.09,0.13,0.7,0.82,0.49,-0.3,,0.12,0.26,-0.03,0.01,0.04,0.08,0.03,0.16,0.19,0.23,0.13,0.31,1.47,0.0,0.58,-0.03,0.24,0.01,0.0,-0.32,0.13,1.22,1.47,-0.01,0.11,0.12,0.16,0.08,0.29,0.01,0.64,0.21,0.07,0.06,0.06,0.01,0.13,0.03,0.06,0.06,-0.06,0.17,-0.03,0.56,0.09,0.21,0.0,2.46,0.05,0.06,0.3,0.07,0.0,0.0,-0.03,0.01,0.37,0.23,0.04,0.0,0.53
1984-01-01,0.06,0.08,-0.15,0.04,0.02,0.35,0.0,0.08,-0.01,2.03,-0.02,0.01,-0.36,-0.57,0.16,0.19,-0.48,-0.52,-0.67,-0.31,-0.16,-0.01,-0.01,0.37,0.43,0.85,-0.02,0.32,0.26,0.06,0.31,-0.13,-0.03,2.33,0.24,0.04,0.0,0.28,-0.02,0.07,0.04,0.06,0.86,0.11,0.12,-0.52,0.44,-0.08,0.35,-0.03,,0.11,-0.78,0.08,0.08,0.01,0.05,0.0,0.07,-0.11,0.21,0.13,0.28,1.02,0.0,-0.21,-0.03,0.07,0.03,0.0,-0.15,0.25,0.65,0.31,0.0,0.03,0.04,0.14,0.07,0.4,0.03,0.22,0.21,0.13,-0.08,0.08,0.08,0.09,0.02,0.02,0.12,0.37,0.14,0.05,0.54,0.09,0.09,-0.01,1.03,0.03,0.09,0.2,0.06,-0.01,0.02,0.0,0.03,0.4,0.2,0.05,0.0,0.22
1984-04-01,-0.03,0.15,0.03,0.05,0.04,0.76,0.01,0.0,0.01,1.29,0.01,0.02,0.4,0.52,0.3,-0.07,-0.19,0.11,-0.12,0.88,0.85,-0.01,0.0,-0.1,-0.13,0.28,-0.06,0.42,0.2,0.0,0.76,0.28,0.1,3.87,0.3,0.01,0.0,0.01,0.0,-0.1,-0.12,0.08,1.55,0.08,0.13,0.56,0.43,0.99,0.32,0.3,,0.11,-0.39,0.0,-0.03,0.03,0.08,0.05,0.23,0.34,0.12,-0.04,0.2,0.39,0.0,0.13,0.06,-0.11,0.04,0.0,0.28,0.26,0.17,2.58,0.0,0.01,0.0,0.24,0.08,0.65,0.02,0.09,0.11,0.03,-0.04,0.11,0.06,0.07,0.01,0.09,0.16,-0.08,0.11,0.04,0.25,0.15,0.11,0.0,1.85,0.08,0.06,0.03,-0.01,0.0,0.07,0.06,0.04,0.37,0.12,0.04,0.0,0.49
1984-07-01,0.08,0.02,0.05,0.06,-0.02,-0.33,0.0,-0.11,0.01,0.02,-0.01,-0.01,-0.26,-0.4,0.28,0.18,0.19,0.44,0.01,0.18,0.13,-0.01,0.0,0.37,0.44,0.42,-0.01,0.1,0.01,0.06,-0.32,0.12,0.03,0.12,0.26,-0.02,0.0,0.19,-0.01,-0.1,-0.09,0.06,2.6,0.06,0.0,-0.36,0.74,0.38,0.46,0.25,,0.1,0.14,-0.02,-0.03,0.01,0.03,0.04,-0.12,0.13,0.22,-0.06,0.29,-0.36,0.0,-0.14,0.02,0.56,0.07,0.0,0.2,0.39,-0.69,0.1,0.01,0.0,-0.01,0.09,0.07,0.13,0.02,0.68,0.29,0.15,0.02,0.0,0.01,0.13,0.02,0.07,0.01,0.38,0.18,-0.03,0.2,0.1,0.28,0.0,2.88,0.09,0.01,0.01,-0.13,-0.01,-0.01,-0.02,0.0,0.3,0.21,0.04,0.0,-0.18
1984-10-01,0.13,0.1,0.01,0.06,0.01,0.42,0.02,0.1,0.02,1.79,0.04,0.0,0.34,0.04,0.36,0.08,0.23,0.07,0.15,0.17,0.17,-0.01,0.0,-0.13,-0.01,0.14,0.02,0.23,0.12,0.06,0.34,0.14,0.05,2.69,0.42,0.0,0.0,0.2,0.0,-0.07,-0.11,0.07,2.23,0.02,0.05,0.08,0.71,0.79,0.38,-0.16,,0.07,-0.07,0.06,-0.03,0.03,0.01,0.04,0.16,0.13,0.24,0.04,0.29,0.91,0.01,-0.3,-0.02,0.07,0.09,0.0,-0.21,-0.29,1.16,0.91,0.03,0.04,0.07,0.22,0.06,0.18,0.01,0.6,0.27,0.1,0.08,0.07,0.07,0.15,0.0,0.15,0.1,-0.12,0.18,-0.01,0.42,-0.01,0.33,0.0,2.59,0.14,0.08,0.05,0.09,0.0,0.11,0.01,0.0,0.39,0.3,0.04,0.0,0.18
1985-01-01,-0.03,-0.04,0.09,0.12,0.0,0.19,0.03,0.07,0.04,1.95,0.01,0.01,0.22,0.86,-0.08,0.19,1.06,1.45,0.86,0.19,0.11,-0.02,-0.01,0.1,0.07,0.01,0.07,0.07,0.06,0.06,0.14,0.02,-0.04,2.68,0.09,0.02,0.0,0.36,-0.01,0.15,0.13,0.09,4.37,-0.01,0.0,0.91,0.41,1.32,0.15,0.39,,0.02,0.12,0.17,0.12,0.01,-0.01,0.03,0.04,-0.06,0.4,0.02,0.44,1.48,0.01,0.64,0.09,0.13,0.12,0.0,0.15,0.43,1.02,0.73,0.0,0.02,0.05,0.02,0.04,0.33,0.01,0.52,0.22,0.01,0.07,0.06,0.04,0.17,0.0,0.15,-0.02,0.11,0.22,-0.01,0.39,0.19,0.29,-0.02,4.29,0.1,0.02,0.15,0.07,-0.01,-0.01,-0.04,-0.03,0.43,0.22,0.05,0.0,0.11
1985-04-01,0.06,0.06,0.06,0.08,0.01,0.31,0.03,0.27,0.03,0.67,0.03,-0.01,-0.29,-0.96,0.15,0.25,0.55,0.51,0.3,0.5,0.43,-0.01,0.01,0.19,0.26,0.28,-0.03,0.13,0.07,0.05,0.2,0.08,-0.01,1.56,0.2,0.02,0.0,0.34,0.0,0.05,-0.04,0.05,2.01,-0.02,0.03,-0.93,0.6,-0.32,0.28,-0.04,,0.0,-0.1,0.05,0.06,0.02,-0.05,0.08,0.02,0.12,0.22,0.1,0.26,0.34,0.0,-0.67,-0.02,0.18,0.08,0.0,-0.18,0.1,0.13,0.89,-0.01,0.09,0.11,0.04,0.04,0.0,0.01,0.67,0.29,0.15,0.06,0.03,-0.01,0.11,-0.02,0.07,0.08,0.21,0.21,-0.04,0.16,-0.01,0.31,0.02,2.17,0.08,0.04,-0.03,0.29,0.0,0.04,0.04,0.02,0.34,0.19,0.03,0.0,0.17
1985-07-01,-0.02,-0.02,0.14,0.08,0.02,0.29,0.06,0.29,0.03,3.63,0.05,0.01,0.07,0.39,0.1,0.01,0.2,0.6,0.19,0.51,0.36,-0.02,0.01,-0.12,-0.14,-0.15,0.03,0.37,0.27,0.03,0.31,0.06,0.02,4.58,0.45,-0.03,0.0,0.68,0.01,0.4,0.34,0.06,3.14,0.01,0.08,0.44,0.68,1.12,0.35,0.4,,0.12,0.12,0.35,0.06,0.04,0.02,0.05,0.04,0.03,0.16,0.02,0.19,2.91,0.0,0.32,-0.11,-0.04,0.07,0.0,0.26,0.21,2.67,0.95,-0.02,0.07,-0.01,0.2,0.03,0.09,0.02,0.56,0.28,0.13,0.07,0.04,0.07,0.12,0.02,0.05,-0.04,-0.11,0.16,0.02,0.15,0.03,0.33,0.01,3.24,0.12,0.0,-0.13,0.28,0.0,0.03,-0.05,0.01,0.15,0.25,0.05,0.0,0.25
1985-10-01,-0.04,0.09,-0.05,0.06,0.0,0.28,-0.04,0.06,0.02,-1.97,-0.01,0.01,0.2,0.36,0.01,0.27,0.31,0.03,0.04,0.48,0.54,-0.02,-0.01,-0.03,-0.08,-0.39,-0.06,0.28,0.1,0.07,0.22,-0.03,0.02,-0.99,0.38,-0.01,0.0,0.58,0.0,0.37,0.32,0.14,1.85,0.02,0.06,0.41,0.61,1.02,0.37,-0.28,,0.11,-0.01,0.38,-0.02,0.02,0.0,0.06,0.1,0.04,0.07,0.02,0.08,-2.87,0.01,0.16,0.02,-0.4,0.05,0.0,-0.31,-0.09,-2.8,0.98,0.02,0.06,0.06,0.16,0.01,0.24,0.02,-0.06,0.21,0.09,0.07,0.06,0.07,0.11,0.01,0.09,0.08,-0.01,0.21,0.04,0.45,0.02,0.24,0.0,1.86,0.11,0.07,-0.12,0.05,0.0,0.02,0.0,0.02,0.16,0.45,0.05,0.0,0.13
1986-01-01,0.17,0.21,0.1,0.05,-0.01,0.56,0.03,-0.02,0.0,1.14,0.02,-0.02,-0.18,-0.58,0.38,0.39,0.2,0.22,-0.19,0.43,0.32,-0.02,0.01,0.3,0.47,0.05,0.02,0.33,0.29,0.0,0.44,0.32,0.01,2.55,0.49,-0.03,0.0,0.23,0.01,0.16,0.06,0.01,0.61,0.03,0.09,-0.55,0.21,-0.34,0.11,0.01,,0.07,-0.43,0.11,-0.19,0.04,0.05,0.0,0.08,0.31,-0.02,-0.08,-0.02,0.38,0.0,-0.4,-0.07,-0.37,0.01,0.0,0.2,0.01,0.45,1.4,-0.02,0.1,0.12,0.13,0.0,0.09,0.01,-0.19,0.07,0.08,0.04,0.02,0.01,-0.01,0.01,0.02,0.18,0.31,0.06,-0.05,0.31,0.09,0.09,0.01,1.0,0.09,0.0,0.22,-0.03,0.0,0.04,-0.1,0.02,0.16,0.15,0.03,0.0,0.37
