Date,Aircraft,Amusement and recreation,Commercial,Conservation and development,Educational,Electronics,Equipment,Federal,Government enterprise gross fixed investment,Gross government fixed investment,Health care,Highways and streets,Industrial,Intellectual property products,Military facilities,Missiles,National defense,Net purchases of used structures,New,Nondefense,Office,Other,Other equipment,Power,Public safety,Research and development,Residential,Sewer systems,Ships,Software,State and local,Structures,Transportation,Vehicles,Water systems
2007-01-01,66.829,89.51950000000001,145.5485,112.0265,179.561,143.103,90.34866666666666,105.35320000000002,98.214,101.104,79.80799999999999,108.12700000000001,42.897,63.12766666666667,157.151,98.987,122.01575,207.64,125.55333333333333,92.8775,146.454,239.801,98.479,97.563,150.784,100.88266666666668,230.179,118.872,86.543,48.781,95.58160000000001,179.66366666666667,106.87650000000001,292.565,116.991
2008-01-01,67.561,96.2655,147.1765,107.5415,176.2025,180.191,90.37033333333333,115.37660000000001,105.629,103.967,80.248,94.587,70.054,66.01033333333334,209.651,95.896,139.25900000000001,188.125,136.61233333333334,95.08925,117.41749999999999,143.654,113.956,129.664,152.65449999999998,101.538,256.89,122.581,89.115,52.04833333333334,98.0624,244.03066666666666,105.282,396.257,116.538
2009-01-01,68.535,102.372,140.4395,110.8255,175.92950000000002,191.094,95.528,121.72460000000001,110.787,105.139,103.28450000000001,92.388,93.169,66.91766666666668,284.286,111.344,154.822,167.153,158.991,99.38925,110.64750000000001,93.912,119.226,148.99099999999999,146.367,102.40333333333335,210.89000000000001,131.472,88.042,52.73666666666667,98.1654,214.97433333333333,111.5025,405.822,121.11
2010-01-01,81.98,155.5745,122.05099999999999,128.94050000000001,157.21800000000002,178.598,94.86833333333334,134.255,109.398,104.683,114.854,113.3115,84.974,69.154,271.746,120.494,154.053,146.143,164.53066666666666,115.6845,124.11949999999999,128.1775,117.351,142.3175,145.40699999999998,101.91266666666667,253.4085,133.605,91.043,56.15733333333333,94.2042,286.48066666666665,104.362,407.83,114.305
2011-01-01,96.619,130.3675,151.976,126.95,171.3425,152.115,91.40599999999999,124.13119999999999,101.279,100.889,129.732,88.6365,89.855,71.93233333333333,204.766,106.072,136.96975,120.049,150.7976666666667,115.76025,163.4535,179.68349999999998,113.029,161.9015,190.90699999999998,100.83733333333333,223.3145,125.053,85.986,60.18633333333333,90.6808,207.41233333333335,114.464,307.055,107.0
2012-01-01,99.113,84.0175,152.312,103.749,165.2145,135.126,88.84166666666665,109.98240000000001,94.9,96.379,129.524,79.064,71.318,74.26266666666668,114.988,140.768,113.6355,94.673,113.37233333333334,108.58925,156.4005,168.683,106.296,142.7385,152.5265,99.08466666666668,166.206,108.096,87.077,63.23533333333334,87.4308,162.601,85.789,241.357,103.829
2013-01-01,109.15,66.1225,107.745,89.3765,180.725,106.4,78.16033333333333,100.33160000000001,93.216,92.225,129.662,80.991,65.16,76.402,103.401,132.195,104.94925,94.701,98.61200000000001,95.087,99.686,140.8735,90.982,133.3285,90.0465,97.04233333333333,128.4085,100.782,91.082,67.32766666666667,86.9502,166.13866666666667,88.0625,159.927,105.565
2014-01-01,96.903,76.3275,103.0155,93.31700000000001,164.20850000000002,92.438,76.19533333333334,101.6282,96.102,91.292,111.17599999999999,71.608,55.647,79.322,96.864,135.832,98.22800000000001,81.56,95.115,96.94200000000001,97.544,126.994,88.48,135.309,85.00450000000001,94.31400000000001,106.72800000000001,97.982,94.801,72.71766666666667,87.97760000000001,216.47699999999998,85.1285,119.153,103.344
2015-01-01,92.955,89.2585,103.95949999999999,114.6935,149.046,89.096,87.52633333333334,103.7012,98.004,94.323,103.0405,75.7935,74.114,83.09766666666667,96.169,135.899,98.03125,87.686,99.31633333333333,101.5645,88.8875,131.1415,87.532,167.76049999999998,73.374,97.89733333333334,103.618,99.815,96.656,77.21866666666666,91.73479999999999,201.07333333333335,107.96549999999999,92.189,103.643
2016-01-01,86.673,91.242,93.38749999999999,116.79849999999999,115.609,95.236,86.218,101.5146,98.168,96.977,100.622,87.2165,106.722,90.66366666666666,93.348,101.162,96.756,92.051,100.515,103.445,93.3785,123.4015,91.9,140.8735,89.505,98.16133333333335,100.649,100.41,102.846,87.49666666666667,95.66720000000001,160.39833333333334,123.73349999999999,93.562,102.86
2017-01-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2018-01-01,105.696,92.953,102.0675,111.709,123.59200000000001,108.123,101.122,112.63400000000001,107.321,104.425,99.613,91.423,93.811,119.73166666666667,103.523,101.885,105.72325000000001,102.068,100.87333333333333,108.155,101.9045,100.0345,109.717,85.4805,95.131,101.084,101.297,102.665,109.023,118.06633333333333,104.024,142.82033333333334,95.82300000000001,117.714,99.96
2019-01-01,133.601,94.2415,95.7485,126.51149999999998,97.711,115.69,96.72866666666668,120.66779999999999,108.616,108.434,93.5445,108.22800000000001,116.348,125.77999999999999,110.866,108.952,113.28450000000001,106.901,109.43599999999999,115.42399999999999,101.44200000000001,91.53,114.543,69.0525,241.35649999999998,102.52866666666667,102.55699999999999,100.658,119.762,125.324,106.59819999999999,158.27066666666667,102.2185,148.335,100.363
2020-01-01,104.865,97.3665,86.563,116.102,72.3175,125.519,92.43900000000001,128.9404,108.05,113.558,94.191,89.3155,130.461,137.487,135.97,154.482,124.67524999999999,117.885,122.65933333333334,129.6465,88.3985,83.3075,119.084,60.2285,657.5509999999999,111.45066666666666,102.5765,102.159,128.3,136.501,109.2704,149.13866666666667,117.78399999999999,184.537,103.536
2021-01-01,108.637,94.1515,81.7505,105.361,69.5735,122.342,81.99566666666666,127.57420000000002,96.583,110.207,93.928,89.36949999999999,157.107,154.73933333333332,118.956,142.346,120.9205,102.108,103.46433333333334,123.2115,91.719,74.4305,113.634,62.793000000000006,225.3875,115.29833333333333,92.0005,94.911,122.929,156.42266666666666,103.98320000000001,153.9693333333333,95.161,193.579,95.623
2022-01-01,104.909,90.684,78.319,104.7175,65.63,118.81,81.95933333333333,132.4664,90.573,108.786,94.4,112.39099999999999,161.917,171.905,118.993,134.084,121.55725,79.643,100.37133333333334,126.52375,73.989,77.7975,99.364,72.3545,91.917,119.25666666666667,78.0195,86.924,113.583,176.16766666666663,103.30619999999999,167.7036666666667,142.528,187.928,86.504
2023-01-01,114.307,102.7855,81.5745,122.42150000000001,87.4755,115.61,92.06,144.4732,99.491,116.994,105.113,120.66550000000001,231.731,183.62166666666667,124.795,139.693,131.20625,78.961,113.009,134.19875000000002,79.839,96.7505,106.12,80.936,78.84649999999999,126.44166666666666,81.86,94.351,116.133,188.39233333333334,111.9416,190.32533333333333,187.61350000000002,156.448,93.94
